PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Eddie Johnson,31,5,171,21.9,0.59,0.16899999999999998,0.326,8.4,6.4,7.4,7.9,2.1,0.4,7.3,27.4,,0.5,0.1,0.6,0.179,,6.1,-0.2,5.9,0.3
Benoit Benjamin,26,5,163,15.0,0.626,0.0,0.78,5.1,19.3,12.2,0.9,0.9,5.5,16.6,17.3,,0.2,0.2,0.4,0.125,,0.2,1.4,1.6,0.1
Shawn Kemp,21,5,149,9.9,0.479,0.018000000000000002,0.474,10.4,18.7,14.5,6.3,1.0,1.9,18.9,24.4,,-0.2,0.2,0.0,-0.008,,-3.4,-1.9,-5.3,-0.1
Sedale Threatt,29,5,136,16.7,0.604,0.196,0.179,0.9,6.2,3.5,22.0,1.8,0.0,11.7,21.5,,0.3,0.1,0.4,0.13,,2.8,0.7,3.5,0.2
Gary Payton,22,5,135,10.3,0.43,0.037000000000000005,0.07400000000000001,4.4,7.2,5.8,33.6,3.0,0.5,24.4,11.7,,0.0,0.1,0.1,0.044000000000000004,,-0.5,1.4,0.9,0.1
Derrick McKey,24,4,114,11.9,0.579,0.036000000000000004,0.39299999999999996,7.3,17.0,12.1,10.8,1.3,0.0,15.4,14.6,,0.1,0.1,0.2,0.087,,0.3,0.3,0.5,0.1
Ricky Pierce,31,5,112,8.0,0.442,0.175,0.298,6.4,8.7,7.5,5.8,1.8,0.6,14.6,28.8,,-0.2,0.1,-0.1,-0.054000000000000006,,-2.7,-3.2,-5.9,-0.1
Nate McMillan,26,5,95,9.7,0.28300000000000003,0.087,0.174,7.5,15.3,11.4,32.0,3.2,0.7,10.8,12.5,,-0.1,0.1,0.1,0.040999999999999995,,-1.8,2.1,0.3,0.1
Michael Cage,29,5,80,13.6,0.5820000000000001,0.0,1.214,13.4,18.2,15.8,3.5,1.9,1.7,12.3,13.1,,0.2,0.1,0.3,0.15,,0.0,0.6,0.6,0.1
Dana Barros,23,3,25,39.5,0.779,0.385,0.308,4.8,14.5,9.6,46.8,6.0,0.0,16.9,30.4,,0.1,0.0,0.2,0.366,,14.1,6.1,20.2,0.1
Dave Corzine,34,2,12,13.5,0.727,0.0,0.33299999999999996,0.0,10.1,5.0,0.0,0.0,0.0,0.0,12.3,,0.0,0.0,0.0,0.168,,1.3,-1.5,-0.2,0.0
Scott Meents,27,2,8,14.6,0.45,0.0,0.25,0.0,15.2,7.5,0.0,6.3,0.0,0.0,23.7,,0.0,0.0,0.0,0.051,,-1.0,2.3,1.2,0.0
