PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Jay Humphries,28,3,123,13.8,0.618,0.156,0.313,1.9,4.4,3.1,30.5,0.8,0.0,14.2,15.3,,0.3,0.0,0.3,0.111,,1.1,-0.6,0.5,0.1
Alvin Robertson,28,3,118,22.8,0.649,0.184,0.265,6.9,12.7,9.5,22.7,3.5,0.0,15.5,24.4,,0.3,0.1,0.4,0.154,,4.9,2.8,7.8,0.3
Frank Brickowski,31,3,110,13.2,0.5379999999999999,0.044000000000000004,0.311,5.3,26.1,14.8,4.6,0.5,1.3,10.5,23.1,,0.0,0.1,0.1,0.025,,-1.4,-1.0,-2.3,0.0
Fred Roberts,30,3,103,9.8,0.474,0.028999999999999998,0.057,4.5,14.6,9.1,10.5,1.0,0.7,12.2,17.6,,-0.1,0.0,0.0,-0.015,,-1.1,-1.1,-2.3,0.0
Danny Schayes,31,3,71,10.2,0.503,0.043,0.478,6.5,15.4,10.6,6.2,2.2,1.0,17.7,21.2,,-0.1,0.1,0.0,-0.006999999999999999,,-3.1,-0.6,-3.7,0.0
Jack Sikma,35,3,51,14.4,0.441,0.133,0.133,6.8,24.1,14.7,17.1,5.0,1.4,15.9,16.4,,0.0,0.1,0.0,0.038,,0.5,3.7,4.2,0.1
Brad Lohaus,26,3,41,3.9,0.415,0.5,0.125,11.3,16.7,13.7,3.6,0.0,0.0,15.1,21.5,,-0.1,0.0,-0.1,-0.10099999999999999,,-3.2,-3.9,-7.1,-0.1
Steve Henson,22,3,40,7.4,0.618,0.25,0.33299999999999996,0.0,10.3,4.7,11.4,1.3,0.0,30.4,21.9,,-0.1,0.0,-0.1,-0.078,,-2.6,-1.8,-4.4,0.0
Jeff Grayer,25,3,37,13.9,0.48,0.0,0.462,9.4,11.1,10.2,24.2,1.4,0.0,16.1,22.4,,0.0,0.0,0.0,0.016,,0.7,-0.4,0.3,0.0
Larry Krystkowiak,26,3,25,0.3,0.16699999999999998,0.0,0.0,0.0,16.4,7.5,10.5,2.0,0.0,0.0,10.7,,-0.1,0.0,-0.1,-0.1,,-10.6,-1.8,-12.4,-0.1
Adrian Dantley,35,3,19,-1.4,0.285,0.0,0.5710000000000001,12.2,14.4,13.2,0.0,0.0,0.0,18.6,25.2,,-0.1,0.0,-0.1,-0.272,,-7.2,-6.4,-13.6,-0.1
Lester Conner,31,1,7,12.9,0.6940000000000001,0.0,1.0,16.5,0.0,8.9,43.1,0.0,0.0,41.0,15.5,,0.0,0.0,0.0,0.016,,2.6,-2.9,-0.3,0.0
