PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Magic Johnson,31,19,823,22.7,0.598,0.265,0.664,3.5,19.1,11.4,45.1,1.5,0.0,18.2,23.3,,2.4,0.9,3.3,0.193,,6.2,1.4,7.6,2.0
Sam Perkins,29,19,752,17.0,0.625,0.136,0.493,6.8,18.5,12.8,7.0,1.0,2.3,12.1,18.4,,1.4,0.9,2.3,0.15,,2.1,1.7,3.8,1.1
James Worthy,29,18,733,14.6,0.502,0.069,0.20800000000000002,4.2,7.9,6.1,16.8,1.4,0.2,9.6,25.8,,0.2,0.5,0.7,0.048,,1.0,-0.8,0.2,0.4
Byron Scott,29,18,678,11.7,0.59,0.204,0.183,2.4,7.8,5.1,6.6,1.8,0.4,7.8,14.5,,0.9,0.6,1.4,0.1,,0.0,1.0,1.0,0.5
Vlade Divac,22,19,609,17.5,0.62,0.035,0.413,10.0,15.4,12.7,5.5,2.3,4.3,16.8,18.1,,0.8,1.0,1.7,0.13699999999999998,,1.3,2.9,4.3,1.0
A.C. Green,27,19,400,11.9,0.513,0.08199999999999999,0.557,14.3,16.8,15.6,3.3,1.6,0.5,13.6,15.8,,0.3,0.4,0.7,0.085,,0.0,-0.6,-0.6,0.1
Terry Teagle,30,18,274,7.4,0.428,0.0,0.256,3.6,8.8,6.2,6.5,1.5,0.9,10.3,25.6,,-0.5,0.2,-0.3,-0.05,,-4.5,-1.5,-6.0,-0.3
Elden Campbell,22,14,138,16.6,0.639,0.0,0.395,7.2,18.3,12.8,3.6,2.3,3.7,11.9,16.6,,0.2,0.2,0.4,0.14300000000000002,,-0.4,3.1,2.7,0.2
Larry Drew,32,18,116,6.4,0.491,0.33299999999999996,0.182,0.0,8.3,4.2,27.1,0.0,0.0,20.2,17.4,,-0.1,0.0,0.0,-0.006,,-3.3,-2.4,-5.7,-0.1
Mychal Thompson,36,8,42,1.3,0.28600000000000003,0.0,0.0,8.9,17.2,13.1,0.0,0.0,4.6,12.5,8.6,,-0.1,0.0,0.0,-0.01,,-7.7,0.2,-7.5,-0.1
Tony Smith,22,7,40,2.4,0.489,0.0,0.231,9.3,0.0,4.6,7.8,1.3,0.0,29.5,23.0,,-0.1,0.0,-0.1,-0.132,,-6.4,-2.9,-9.2,-0.1
Irving Thomas,25,3,5,16.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,0.162,,4.4,1.2,5.5,0.0
