PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Kevin Johnson,24,4,146,9.0,0.385,0.132,0.5660000000000001,1.5,9.4,5.1,44.6,0.7,0.4,15.3,23.3,,-0.3,0.1,-0.2,-0.08199999999999999,,0.1,-3.2,-3.1,0.0
Jeff Hornacek,27,4,145,16.3,0.5760000000000001,0.11800000000000001,0.5489999999999999,2.2,18.9,10.0,9.9,1.0,0.9,4.5,19.9,,0.3,0.1,0.4,0.142,,1.7,0.7,2.4,0.2
Tom Chambers,31,4,142,11.2,0.457,0.076,0.28800000000000003,1.5,18.4,9.4,13.6,2.5,2.3,13.9,26.4,,-0.4,0.2,-0.2,-0.053,,-1.5,0.8,-0.7,0.0
Dan Majerle,25,4,110,13.0,0.52,0.344,0.594,5.9,10.2,7.9,10.6,2.3,0.6,4.7,16.7,,0.1,0.1,0.2,0.10099999999999999,,1.6,0.5,2.0,0.1
Xavier McDaniel,27,4,101,4.3,0.435,0.024,0.146,4.3,13.6,8.6,9.2,0.0,1.3,18.6,23.1,,-0.3,0.1,-0.3,-0.132,,-3.4,-2.7,-6.0,-0.1
Mark West,30,4,93,12.6,0.636,0.0,0.467,9.3,13.4,11.2,3.5,1.1,7.0,14.2,9.9,,0.1,0.1,0.2,0.122,,-1.5,2.4,0.9,0.1
Negele Knight,23,4,56,14.9,0.55,0.115,0.26899999999999996,1.9,6.7,4.1,33.8,0.9,0.0,12.1,25.7,,0.0,0.0,0.1,0.045,,1.9,-0.8,1.1,0.0
Andrew Lang,24,4,55,18.8,0.703,0.0,1.545,7.8,31.7,18.9,3.0,0.9,3.6,9.8,16.2,,0.2,0.1,0.3,0.237,,0.6,2.5,3.1,0.1
Kurt Rambis,32,4,53,9.8,0.4,0.0,0.0,16.3,14.1,15.3,11.3,4.7,1.2,44.4,7.4,,0.0,0.1,0.0,0.044000000000000004,,-1.5,2.5,1.0,0.0
Cedric Ceballos,21,3,24,25.6,0.546,0.0,0.5,13.5,10.4,12.0,20.0,4.2,0.0,6.4,28.3,,0.0,0.0,0.1,0.10800000000000001,,8.4,1.2,9.6,0.1
Ed Nealy,30,2,20,-1.7,0.2,0.2,0.0,10.8,18.7,14.5,0.0,0.0,0.0,16.7,13.0,,-0.1,0.0,-0.1,-0.153,,-8.0,-4.7,-12.7,-0.1
Joe Barry Carroll,32,2,15,13.8,0.474,0.0,0.125,0.0,8.3,3.9,30.2,0.0,4.3,10.6,27.4,,0.0,0.0,0.0,-0.066,,0.5,0.8,1.3,0.0
