PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Reggie Lewis,25,11,462,16.9,0.547,0.021,0.349,4.7,11.8,8.4,10.8,1.3,0.8,8.2,23.2,,0.7,0.3,1.0,0.1,,1.9,-0.3,1.6,0.4
Larry Bird,34,10,396,15.8,0.49,0.138,0.336,2.4,17.6,10.4,23.7,1.7,0.5,9.8,21.4,,0.3,0.4,0.6,0.078,,1.4,0.2,1.6,0.4
Kevin McHale,33,11,376,21.2,0.622,0.07400000000000001,0.541,5.7,15.7,10.9,8.3,0.7,2.3,7.1,23.0,,1.2,0.3,1.5,0.192,,4.3,0.4,4.7,0.6
Brian Shaw,24,11,316,12.5,0.534,0.03,0.3,3.0,10.3,6.9,23.0,1.6,0.2,18.1,19.1,,0.1,0.2,0.3,0.040999999999999995,,-0.7,-0.3,-1.0,0.1
Robert Parish,37,10,296,20.8,0.638,0.0,0.629,13.4,21.7,17.7,3.1,1.4,1.5,11.4,20.7,,0.8,0.3,1.1,0.183,,3.0,-0.6,2.4,0.3
Dee Brown,22,11,284,16.2,0.545,0.046,0.315,3.8,13.8,9.0,21.8,2.0,1.3,15.2,22.3,,0.2,0.3,0.4,0.075,,0.6,1.4,2.0,0.3
Kevin Gamble,25,11,238,7.7,0.506,0.0,0.2,1.5,4.6,3.1,11.0,0.8,0.5,9.7,13.3,,0.1,0.0,0.1,0.021,,-2.1,-1.2,-3.3,-0.1
Ed Pinckney,27,11,170,16.8,0.81,0.0,1.0,16.2,10.9,13.4,1.6,1.8,0.7,6.2,8.3,,0.6,0.1,0.8,0.21600000000000003,,4.0,0.3,4.2,0.3
Derek Smith,29,10,86,5.4,0.534,0.048,0.667,2.8,8.9,6.0,7.8,1.8,0.7,22.8,17.9,,-0.1,0.1,0.0,-0.013999999999999999,,-6.2,0.5,-5.8,-0.1
Joe Kleine,29,5,31,6.9,0.444,0.0,0.0,19.3,21.1,20.2,4.5,0.0,0.0,18.2,15.5,,0.0,0.0,0.0,0.012,,-4.9,-2.6,-7.5,0.0
Michael Smith,25,2,6,6.6,0.5,0.5,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,14.6,,0.0,0.0,0.0,0.07,,-4.5,1.8,-2.7,0.0
Stojko Vranković,27,1,4,1.4,0.6940000000000001,0.0,1.0,0.0,54.5,28.5,0.0,0.0,0.0,41.0,26.7,,0.0,0.0,0.0,-0.207,,-16.4,3.8,-12.6,0.0
