PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Patrick Ewing,28,3,110,10.3,0.47200000000000003,0.0,0.4,2.3,31.9,17.1,10.7,0.5,3.0,17.2,26.6,,-0.2,0.1,-0.1,-0.049,,-2.1,0.6,-1.4,0.0
Maurice Cheeks,34,3,101,11.8,0.628,0.13,0.087,3.8,7.4,5.6,29.6,1.6,0.6,25.1,14.4,,0.1,0.0,0.1,0.042,,0.5,1.3,1.9,0.1
Charles Oakley,27,3,100,9.1,0.486,0.0,0.28600000000000003,18.9,20.0,19.5,5.2,1.0,0.7,22.8,14.0,,-0.1,0.1,0.0,0.0,,-1.7,-1.4,-3.0,0.0
Kiki Vandeweghe,32,3,99,9.5,0.593,0.156,0.7809999999999999,1.3,8.9,5.1,7.5,0.5,0.0,21.8,25.4,,0.0,0.0,0.0,-0.006999999999999999,,-1.3,-1.4,-2.7,0.0
Gerald Wilkins,27,3,78,5.5,0.41200000000000003,0.184,0.053,3.2,9.6,6.4,13.0,3.4,0.8,17.1,27.5,,-0.3,0.1,-0.2,-0.132,,-4.8,0.5,-4.3,0.0
Trent Tucker,31,3,66,12.6,0.46399999999999997,0.4,0.08,5.7,17.1,11.4,25.4,0.8,0.0,3.7,18.6,,0.1,0.0,0.1,0.071,,2.1,0.9,3.0,0.1
Mark Jackson,25,3,36,2.1,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,34.4,1.5,1.8,62.5,10.2,,-0.1,0.0,-0.1,-0.14,,-2.6,-2.9,-5.4,0.0
Brian Quinnett,24,3,36,6.8,0.563,0.375,0.0,0.0,3.5,1.7,14.8,1.5,0.0,20.0,12.7,,0.0,0.0,0.0,-0.006,,0.0,1.1,1.1,0.0
Kenny Walker,26,3,31,8.4,0.563,0.0,0.25,8.1,20.2,14.2,11.8,1.7,2.1,25.3,17.5,,0.0,0.0,0.0,0.013000000000000001,,-3.9,4.0,0.1,0.0
John Starks,25,3,28,0.4,0.51,0.0,0.4,4.5,8.9,6.7,35.6,0.0,0.0,50.5,19.4,,-0.1,0.0,-0.1,-0.195,,-5.4,-3.0,-8.4,0.0
Jerrod Mustaf,21,3,22,24.0,0.833,0.0,1.0,17.2,11.4,14.3,0.0,0.0,3.0,12.2,17.0,,0.1,0.0,0.1,0.235,,6.8,1.3,8.2,0.1
Eddie Lee Wilkins,28,1,13,12.6,0.654,0.0,0.33299999999999996,19.4,0.0,9.7,0.0,0.0,0.0,22.5,31.2,,0.0,0.0,0.0,-0.043,,-2.7,-2.5,-5.2,0.0
