PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Scottie Pippen,25,17,704,22.0,0.564,0.06,0.358,6.9,19.9,13.6,21.8,3.2,2.0,14.4,25.2,,1.2,1.7,2.9,0.19699999999999998,,3.8,2.7,6.5,1.5
Michael Jordan,27,17,689,32.0,0.6,0.069,0.39399999999999996,3.4,16.0,9.9,36.7,3.2,2.4,8.9,32.7,,3.2,1.5,4.8,0.33299999999999996,,10.5,4.1,14.6,2.9
Horace Grant,25,17,666,16.0,0.62,0.0,0.385,11.0,15.1,13.1,8.0,1.2,0.7,9.9,14.1,,1.6,1.1,2.6,0.18899999999999997,,2.4,-0.2,2.2,0.7
Bill Cartwright,33,17,511,11.1,0.5429999999999999,0.0,0.237,6.4,13.2,9.9,8.8,1.0,1.0,12.3,15.5,,0.4,0.8,1.2,0.11,,-1.1,-0.1,-1.2,0.1
John Paxson,30,17,487,11.7,0.568,0.12,0.12,0.5,5.3,3.0,15.1,1.2,0.0,4.6,12.3,,0.9,0.6,1.5,0.14300000000000002,,-0.5,-0.4,-0.8,0.1
B.J. Armstrong,23,17,273,17.2,0.574,0.071,0.35700000000000004,2.4,9.9,6.3,21.9,3.8,0.3,13.8,16.0,,0.5,0.5,1.0,0.17600000000000002,,1.8,2.6,4.5,0.4
Craig Hodges,30,17,209,8.2,0.502,0.359,0.051,0.0,2.3,1.2,6.9,2.9,0.0,12.1,20.2,,-0.1,0.3,0.2,0.043,,-3.1,-0.6,-3.7,-0.1
Will Perdue,25,17,198,13.2,0.5579999999999999,0.0,0.415,21.2,20.5,20.8,2.9,0.6,3.0,18.3,18.0,,0.2,0.4,0.5,0.13,,-2.6,-1.5,-4.2,-0.1
Cliff Levingston,30,17,192,13.7,0.516,0.0,0.146,15.1,12.1,13.5,4.9,2.8,2.7,4.4,11.1,,0.3,0.4,0.7,0.179,,0.1,1.5,1.6,0.2
Stacey King,24,11,86,1.4,0.361,0.037000000000000005,0.40700000000000003,13.7,18.6,16.2,3.1,0.6,0.9,22.0,22.1,,-0.3,0.1,-0.2,-0.087,,-9.1,-3.5,-12.6,-0.2
Scott Williams,22,12,72,10.2,0.528,0.077,1.538,7.3,27.3,17.6,5.5,0.8,3.0,15.5,16.7,,0.0,0.2,0.2,0.114,,-4.1,0.9,-3.2,0.0
Dennis Hopson,25,5,18,10.3,0.402,0.0,1.5,14.6,13.6,14.1,7.5,0.0,4.1,9.1,28.3,,0.0,0.0,0.0,-0.002,,-2.4,-2.6,-4.9,0.0
