PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Rod Strickland,24,4,168,14.6,0.49200000000000005,0.09,0.313,3.5,11.5,7.4,31.0,2.5,0.0,14.6,22.0,,0.0,0.1,0.2,0.05,,-0.6,0.3,-0.3,0.1
David Robinson,25,4,166,26.1,0.76,0.02,0.745,7.8,31.3,19.3,7.6,1.7,6.0,18.1,20.7,,0.5,0.3,0.8,0.23399999999999999,,5.0,3.6,8.5,0.4
Willie Anderson,24,4,159,11.8,0.515,0.147,0.191,1.5,12.9,7.1,18.8,1.8,0.8,15.0,22.6,,-0.1,0.1,0.0,0.006999999999999999,,-1.9,0.3,-1.6,0.0
Sean Elliott,22,4,132,14.5,0.545,0.075,0.8,7.1,12.8,9.9,17.0,1.4,0.5,14.3,19.8,,0.1,0.1,0.2,0.085,,1.0,0.5,1.5,0.1
Terry Cummings,29,4,124,13.6,0.518,0.02,0.36700000000000005,13.2,22.4,17.7,5.0,1.1,1.1,13.7,22.1,,0.0,0.1,0.1,0.031,,-0.6,-1.1,-1.7,0.0
Paul Pressey,32,4,124,9.7,0.45899999999999996,0.125,0.281,4.7,5.8,5.3,17.5,3.1,1.6,14.3,14.0,,0.0,0.1,0.1,0.039,,-1.9,2.0,0.1,0.1
David Wingate,27,3,38,6.6,0.526,0.0,0.25,3.1,6.4,4.7,3.8,1.3,0.0,7.0,15.6,,0.0,0.0,0.0,0.036000000000000004,,-4.9,0.7,-4.1,0.0
Avery Johnson,25,3,19,1.5,0.17,0.2,0.4,0.0,0.0,0.0,25.0,2.5,0.0,0.0,12.8,,0.0,0.0,0.0,-0.075,,-7.2,-1.3,-8.5,0.0
Sean Higgins,22,3,13,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,6.4,,0.0,0.0,0.0,-0.122,,-6.8,-3.1,-9.9,0.0
Sidney Green,30,3,11,15.9,0.581,0.0,0.33299999999999996,10.6,32.9,21.6,0.0,0.0,0.0,12.7,29.7,,0.0,0.0,0.0,0.078,,-2.9,-1.5,-4.3,0.0
Dave Greenwood,33,1,5,26.3,1.0,0.0,0.0,23.4,24.2,23.8,62.1,0.0,0.0,50.0,16.6,,0.0,0.0,0.0,0.168,,8.4,4.8,13.2,0.0
Tony Massenburg,23,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.002,,-3.1,-2.5,-5.6,0.0
