PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Clyde Drexler,28,16,633,21.7,0.556,0.20800000000000002,0.364,7.2,17.2,12.1,33.6,2.8,1.7,16.3,25.3,,1.1,1.0,2.1,0.159,,5.7,3.1,8.8,1.7
Terry Porter,27,16,595,18.7,0.605,0.23,0.387,1.5,7.4,4.4,27.7,2.1,0.1,11.8,19.6,,1.6,0.6,2.2,0.177,,4.5,0.8,5.3,1.1
Jerome Kersey,28,16,588,18.1,0.529,0.0,0.447,10.1,12.3,11.2,13.2,2.4,0.8,5.9,21.0,,1.4,0.7,2.1,0.172,,2.8,1.6,4.4,1.0
Buck Williams,30,16,572,10.6,0.53,0.0,0.446,10.6,19.3,14.8,3.5,0.9,0.5,13.4,13.5,,0.4,0.6,1.0,0.081,,-0.8,-0.9,-1.7,0.0
Kevin Duckworth,26,16,511,7.8,0.452,0.0,0.308,8.9,16.1,12.4,4.1,0.8,1.0,15.9,20.7,,-0.6,0.5,-0.1,-0.009000000000000001,,-3.5,-1.7,-5.2,-0.4
Clifford Robinson,24,16,354,14.0,0.56,0.026000000000000002,0.59,7.7,13.5,10.5,8.1,1.0,3.0,14.5,20.9,,0.2,0.4,0.6,0.083,,0.0,1.0,1.0,0.3
Danny Ainge,31,16,277,12.4,0.546,0.34299999999999997,0.267,0.4,12.0,6.0,17.5,2.2,1.0,17.0,21.9,,0.0,0.3,0.4,0.065,,-0.6,0.9,0.3,0.2
Mark Bryant,25,14,137,9.1,0.585,0.0,0.727,11.7,16.1,13.8,2.0,0.7,0.5,12.1,10.4,,0.2,0.1,0.3,0.12300000000000001,,-2.3,-0.5,-2.8,0.0
Walter Davis,36,13,111,8.8,0.425,0.021,0.125,7.2,8.8,8.0,8.5,1.8,0.0,12.1,22.3,,-0.1,0.1,0.0,-0.019,,-2.5,-1.4,-3.9,-0.1
Danny Young,28,7,36,11.5,0.545,0.091,0.0,0.0,0.0,0.0,30.3,0.0,0.0,15.4,15.5,,0.0,0.0,0.0,0.054000000000000006,,1.2,-1.6,-0.4,0.0
Alaa Abdelnaby,22,5,13,6.3,0.33299999999999996,0.0,0.0,8.8,18.9,13.7,0.0,0.0,0.0,0.0,19.8,,0.0,0.0,0.0,-0.035,,-2.6,-4.6,-7.3,0.0
Wayne Cooper,34,3,13,6.6,0.5,0.0,0.0,8.8,37.7,22.8,10.5,0.0,0.0,33.3,9.9,,0.0,0.0,0.0,0.03,,-3.9,1.3,-2.6,0.0
