Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,24,916,PHO,Phoenix Suns,22.0,NBA,SF,82.0,72.0,39.2,5.7,11.9,0.48,0.7,2.3,0.33,4.9,9.6,0.51,0.51,3.0,3.9,0.75,1.7,2.9,4.6,3.5,1.0,0.4,1.6,2.4,15.0
1997,31,916,TOT,Total After Trade,23.0,NBA,SF,83.0,54.0,33.6,5.7,12.9,0.44,1.2,3.4,0.36,4.5,9.5,0.47,0.49,2.4,3.0,0.81,1.1,3.4,4.5,2.7,0.8,0.3,2.0,1.7,15.0
1997,24,916,PHO,Phoenix Suns,23.0,NBA,SF,27.0,18.0,29.5,5.2,11.0,0.48,0.5,2.0,0.26,4.7,9.0,0.52,0.5,2.1,2.6,0.81,1.3,3.2,4.4,2.5,0.7,0.1,1.6,1.6,13.0
1997,7,916,DAL,Dallas Mavericks,23.0,NBA,SF,56.0,36.0,35.6,6.0,13.8,0.43,1.6,4.0,0.39,4.4,9.8,0.45,0.49,2.5,3.1,0.81,1.0,3.5,4.5,2.8,0.9,0.4,2.1,1.7,16.0
1998,7,916,DAL,Dallas Mavericks,24.0,NBA,SF,82.0,82.0,41.4,8.2,18.4,0.45,1.1,3.0,0.36,7.2,15.4,0.47,0.48,4.0,5.1,0.78,1.8,3.5,5.3,4.9,1.6,0.4,2.7,2.0,21.5
1999,7,916,DAL,Dallas Mavericks,25.0,NBA,SF,50.0,50.0,41.0,7.8,17.5,0.44,0.9,2.7,0.33,6.9,14.8,0.46,0.47,3.7,4.5,0.82,1.4,3.9,5.3,4.4,1.3,0.3,2.1,1.9,20.2
2001,7,916,DAL,Dallas Mavericks,27.0,NBA,SF,82.0,82.0,42.0,8.7,18.9,0.46,1.1,3.2,0.35,7.6,15.7,0.48,0.49,3.1,4.0,0.78,1.3,3.9,5.2,4.4,1.4,0.4,2.3,2.1,21.5
2002,7,916,DAL,Dallas Mavericks,28.0,NBA,SF,69.0,69.0,39.9,8.2,17.8,0.46,1.1,3.2,0.34,7.1,14.6,0.49,0.49,3.0,3.6,0.84,1.3,3.9,5.2,3.3,0.9,0.4,1.7,2.1,20.6
2003,7,916,DAL,Dallas Mavericks,29.0,NBA,SF,69.0,69.0,38.3,7.3,17.3,0.42,1.7,4.7,0.37,5.6,12.6,0.44,0.48,2.9,3.3,0.86,1.6,4.3,5.8,3.0,1.1,0.3,1.7,1.5,19.3
2004,7,916,DAL,Dallas Mavericks,30.0,NBA,SG,72.0,72.0,38.6,7.1,16.1,0.44,2.1,5.1,0.4,5.1,11.0,0.46,0.51,2.3,2.7,0.85,1.1,3.4,4.5,2.9,1.2,0.5,1.2,1.6,18.6
2005,7,916,DAL,Dallas Mavericks,31.0,NBA,SG,64.0,64.0,36.8,6.0,14.2,0.43,1.8,4.5,0.41,4.2,9.7,0.44,0.49,1.8,2.1,0.83,0.7,3.4,4.1,2.6,0.8,0.3,0.9,1.9,15.7
2006,27,916,SAS,San Antonio Spurs,32.0,NBA,SG,77.0,18.0,26.5,3.7,9.0,0.41,1.4,3.6,0.39,2.3,5.4,0.42,0.49,1.3,1.5,0.85,0.4,2.8,3.2,1.5,0.5,0.1,0.8,1.3,10.1
2007,27,916,SAS,San Antonio Spurs,33.0,NBA,SF,82.0,16.0,22.2,3.3,8.1,0.41,1.3,3.5,0.36,2.1,4.6,0.45,0.49,1.1,1.2,0.92,0.4,2.3,2.7,1.3,0.4,0.2,0.6,0.9,9.0
2008,27,916,SAS,San Antonio Spurs,34.0,NBA,SG,82.0,61.0,26.9,3.8,9.3,0.41,1.6,4.4,0.37,2.2,4.9,0.45,0.5,0.8,1.0,0.8,0.3,2.8,3.1,1.4,0.4,0.1,0.7,1.1,10.1
2009,27,916,SAS,San Antonio Spurs,35.0,NBA,SF,81.0,77.0,28.8,3.7,8.5,0.44,1.6,3.9,0.41,2.1,4.6,0.46,0.53,0.6,0.8,0.82,0.3,3.0,3.3,1.4,0.5,0.2,0.8,1.0,9.7
2010,31,916,TOT,Total After Trade,36.0,NBA,SF,46.0,7.0,15.4,1.8,4.0,0.44,0.7,1.8,0.39,1.1,2.2,0.48,0.53,0.2,0.3,0.53,0.1,1.4,1.5,0.9,0.2,0.1,0.5,0.7,4.4
2010,27,916,SAS,San Antonio Spurs,36.0,NBA,SF,25.0,6.0,15.8,1.5,3.9,0.38,0.5,1.6,0.32,1.0,2.2,0.43,0.45,0.2,0.4,0.67,0.2,1.3,1.5,0.8,0.2,0.2,0.5,0.5,3.7
2010,2,916,BOS,Boston Celtics,36.0,NBA,SF,21.0,1.0,15.0,2.1,4.1,0.51,0.9,2.0,0.46,1.2,2.2,0.54,0.62,0.1,0.3,0.33,0.0,1.5,1.6,1.1,0.2,0.1,0.4,1.0,5.2
