Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2411,J.J. Redick,"June 24, 1984",994.0,501.0,25.17,4.13,9.37,0.44,1.98,4.91,0.4,2.17,4.48,0.48,0.55,2.13,2.38,0.9,0.18,1.8,1.97,2.06,0.44,0.09,1.12,1.49,12.37
