Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1983,31,2884,TOT,Total After Trade,22.0,NBA,C,52.0,526.0,10.8,0.44,0.01,0.16,8.6,19.6,14.0,5.0,0.7,3.3,10.2,17.0,,-0.1,0.6,0.5,0.04,,-2.9,0.2,-2.7,-0.2
1983,2,2884,BOS,Boston Celtics,22.0,NBA,C,15.0,44.0,1.5,0.31,0.04,0.26,9.8,12.1,11.0,5.9,0.0,2.5,13.5,26.4,,-0.2,0.0,-0.1,-0.15,,-5.7,-0.9,-6.6,-0.1
1983,6,2884,CLE,Cleveland Cavaliers,22.0,NBA,C,37.0,482.0,11.6,0.45,0.0,0.14,8.5,20.3,14.3,4.9,0.8,3.4,9.7,16.2,,0.1,0.5,0.6,0.06,,-2.6,0.3,-2.3,0.0
1984,10,2884,GSW,Golden State Warriors,23.0,NBA,C,72.0,730.0,9.5,0.46,0.01,0.25,10.4,17.5,13.7,4.4,0.8,4.6,15.3,17.7,,-0.3,0.8,0.5,0.03,,-5.8,0.2,-5.6,-0.7
