Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,5,2505,CHI,Chicago Bulls,20.0,NBA,PG,81.0,80.0,3000.0,6.9,14.5,0.48,0.2,0.9,0.22,6.7,13.6,0.49,2.4,3.0,0.79,1.2,2.7,3.8,6.1,0.8,0.2,2.4,1.5,16.3
2010,5,2505,CHI,Chicago Bulls,21.0,NBA,PG,78.0,78.0,2871.0,8.4,17.2,0.49,0.2,0.8,0.27,8.2,16.5,0.5,3.2,4.2,0.77,0.8,2.9,3.7,5.9,0.7,0.3,2.7,1.2,20.3
2011,5,2505,CHI,Chicago Bulls,22.0,NBA,PG,81.0,81.0,3026.0,8.5,19.0,0.44,1.5,4.6,0.33,6.9,14.4,0.48,5.7,6.6,0.86,1.0,3.0,3.9,7.4,1.0,0.6,3.3,1.6,24.1
2012,5,2505,CHI,Chicago Bulls,23.0,NBA,PG,39.0,39.0,1375.0,7.9,18.2,0.44,1.4,4.5,0.31,6.5,13.7,0.48,5.1,6.3,0.81,0.7,2.7,3.4,8.0,0.9,0.7,3.1,1.4,22.3
2014,5,2505,CHI,Chicago Bulls,25.0,NBA,PG,10.0,10.0,311.0,6.7,19.0,0.35,1.9,5.4,0.34,4.9,13.5,0.36,3.1,3.7,0.84,1.0,2.7,3.7,5.0,0.6,0.1,3.9,1.7,18.4
2015,5,2505,CHI,Chicago Bulls,26.0,NBA,PG,51.0,51.0,1530.0,8.0,19.6,0.4,1.8,6.4,0.28,6.2,13.3,0.46,3.6,4.4,0.81,0.8,3.0,3.8,5.9,0.8,0.4,3.8,1.5,21.3
2016,5,2505,CHI,Chicago Bulls,27.0,NBA,PG,66.0,66.0,2097.0,7.7,18.0,0.43,0.8,2.6,0.29,6.9,15.4,0.45,2.4,3.1,0.79,0.8,3.1,3.9,5.3,0.8,0.2,3.0,1.4,18.5
2017,20,2505,NYK,New York Knicks,28.0,NBA,PG,64.0,64.0,2082.0,8.0,16.9,0.47,0.2,1.0,0.22,7.7,15.9,0.49,3.8,4.4,0.87,1.1,3.1,4.3,4.9,0.8,0.3,2.5,1.5,20.0
2018,31,2505,TOT,Total After Trade,29.0,NBA,PG,25.0,7.0,420.0,6.9,15.9,0.44,0.6,2.6,0.23,6.3,13.4,0.47,3.4,3.9,0.87,1.1,1.9,3.0,3.2,0.6,0.3,3.0,1.4,17.9
2018,6,2505,CLE,Cleveland Cavaliers,29.0,NBA,PG,16.0,7.0,308.0,6.8,15.4,0.44,0.7,2.8,0.25,6.1,12.6,0.48,4.1,4.8,0.85,1.2,2.2,3.4,3.0,0.4,0.5,3.3,1.6,18.4
2018,18,2505,MIN,Minnesota Timberwolves,29.0,NBA,PG,9.0,0.0,112.0,7.4,17.4,0.43,0.3,1.9,0.17,7.1,15.4,0.46,1.6,1.6,1.0,1.0,1.0,1.9,3.5,1.3,0.0,2.3,0.6,16.7
2019,18,2505,MIN,Minnesota Timberwolves,30.0,NBA,PG,51.0,13.0,1392.0,9.4,19.5,0.48,1.4,3.8,0.37,8.0,15.7,0.51,3.5,4.1,0.86,0.9,2.8,3.6,5.7,0.8,0.3,2.1,1.5,23.7
2020,9,2505,DET,Detroit Pistons,31.0,NBA,PG,50.0,15.0,1298.0,10.2,20.9,0.49,1.2,4.1,0.31,9.0,16.8,0.54,3.4,3.9,0.87,0.7,2.6,3.4,7.7,1.1,0.4,3.5,1.4,25.1
2021,9,2505,DET,Detroit Pistons,32.0,NBA,PG,15.0,0.0,342.0,8.3,19.4,0.43,1.4,4.1,0.33,6.9,15.3,0.46,4.4,5.3,0.84,0.6,2.4,3.1,6.6,1.9,0.4,3.1,1.8,22.4
