Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1997,23.0,PHO,NBA,PG,5.0,5.0,207.0,21.0,53.0,0.396,8.0,22.0,0.364,13.0,31.0,0.419,0.472,10.0,19.0,0.526,4.0,26.0,30.0,49.0,11.0,2.0,13.0,11.0,60.0,,0.0
1998,24.0,PHO,NBA,PG,4.0,4.0,171.0,22.0,58.0,0.379,0.0,7.0,0.0,22.0,51.0,0.431,0.379,13.0,16.0,0.813,5.0,18.0,23.0,31.0,16.0,2.0,12.0,13.0,57.0,,0.0
1999,25.0,PHO,NBA,PG,3.0,3.0,126.0,18.0,43.0,0.419,4.0,16.0,0.25,14.0,27.0,0.519,0.465,5.0,7.0,0.714,1.0,6.0,7.0,31.0,5.0,1.0,9.0,12.0,45.0,,0.0
2001,27.0,PHO,NBA,PG,4.0,4.0,166.0,22.0,69.0,0.319,4.0,17.0,0.235,18.0,52.0,0.346,0.348,9.0,12.0,0.75,9.0,15.0,24.0,53.0,8.0,0.0,12.0,13.0,57.0,,0.0
2002,28.0,NJN,NBA,PG,20.0,20.0,803.0,147.0,354.0,0.415,17.0,90.0,0.189,130.0,264.0,0.492,0.439,80.0,99.0,0.808,42.0,122.0,164.0,182.0,34.0,8.0,67.0,40.0,391.0,,4.0
2003,29.0,NJN,NBA,PG,20.0,20.0,852.0,137.0,341.0,0.402,34.0,104.0,0.327,103.0,237.0,0.435,0.452,94.0,114.0,0.825,36.0,118.0,154.0,163.0,36.0,4.0,79.0,46.0,402.0,,1.0
2004,30.0,NJN,NBA,PG,11.0,11.0,474.0,43.0,129.0,0.333,10.0,48.0,0.208,33.0,81.0,0.407,0.372,43.0,53.0,0.811,16.0,57.0,73.0,99.0,25.0,6.0,43.0,15.0,139.0,,1.0
2005,31.0,NJN,NBA,PG,4.0,4.0,182.0,26.0,67.0,0.388,11.0,30.0,0.367,15.0,37.0,0.405,0.47,6.0,11.0,0.545,10.0,26.0,36.0,29.0,10.0,0.0,9.0,16.0,69.0,,1.0
2006,32.0,NJN,NBA,PG,11.0,11.0,450.0,49.0,132.0,0.371,15.0,50.0,0.3,34.0,82.0,0.415,0.428,19.0,23.0,0.826,22.0,62.0,84.0,106.0,17.0,2.0,24.0,31.0,132.0,,1.0
2007,33.0,NJN,NBA,PG,12.0,12.0,484.0,64.0,148.0,0.432,34.0,81.0,0.42,30.0,67.0,0.448,0.547,13.0,25.0,0.52,23.0,108.0,131.0,131.0,22.0,5.0,41.0,31.0,175.0,,2.0
2008,34.0,DAL,NBA,PG,5.0,5.0,180.0,16.0,38.0,0.421,6.0,13.0,0.462,10.0,25.0,0.4,0.5,5.0,8.0,0.625,8.0,24.0,32.0,34.0,7.0,2.0,9.0,12.0,43.0,,0.0
2009,35.0,DAL,NBA,PG,10.0,10.0,386.0,38.0,83.0,0.458,21.0,47.0,0.447,17.0,36.0,0.472,0.584,17.0,20.0,0.85,7.0,51.0,58.0,59.0,22.0,3.0,20.0,24.0,114.0,,0.0
2010,36.0,DAL,NBA,PG,6.0,6.0,243.0,14.0,46.0,0.304,9.0,28.0,0.321,5.0,18.0,0.278,0.402,11.0,12.0,0.917,6.0,35.0,41.0,42.0,14.0,1.0,9.0,15.0,48.0,,0.0
2011,37.0,DAL,NBA,PG,21.0,21.0,744.0,64.0,161.0,0.398,43.0,115.0,0.374,21.0,46.0,0.457,0.531,24.0,30.0,0.8,11.0,84.0,95.0,153.0,40.0,10.0,56.0,36.0,195.0,,0.0
2012,38.0,DAL,NBA,PG,4.0,4.0,144.0,14.0,41.0,0.341,9.0,26.0,0.346,5.0,15.0,0.333,0.451,9.0,10.0,0.9,3.0,21.0,24.0,24.0,12.0,1.0,11.0,7.0,46.0,,0.0
2013,39.0,NYK,NBA,SG,12.0,0.0,247.0,3.0,25.0,0.12,3.0,17.0,0.176,0.0,8.0,0.0,0.18,2.0,2.0,1.0,7.0,35.0,42.0,24.0,12.0,4.0,13.0,12.0,11.0,,0.0
