SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,6,CLE,LeBron James,20.0,80,80.0,3388,795,1684,0.47,108,308,0.35,687,1376,0.5,0.5,477,636,0.75,111,477,588,577,177,52,262,146,2175
2005,6,CLE,Jeff McInnis,30.0,76,69.0,2651,377,915,0.41,91,264,0.34,286,651,0.44,0.46,130,160,0.81,32,125,157,391,56,1,117,177,975
2005,6,CLE,Zydrunas Ilgauskas,29.0,78,78.0,2615,458,979,0.47,2,7,0.29,456,972,0.47,0.47,402,503,0.8,299,373,672,100,53,165,191,313,1320
2005,6,CLE,Drew Gooden,23.0,82,80.0,2523,464,943,0.49,5,28,0.18,459,915,0.5,0.5,251,310,0.81,207,546,753,130,77,76,133,233,1184
2005,6,CLE,Eric Snow,31.0,81,15.0,1844,125,327,0.38,13,45,0.29,112,282,0.4,0.4,59,80,0.74,37,118,155,317,67,16,89,189,322
2005,6,CLE,Ira Newble,30.0,74,69.0,1832,182,424,0.43,19,53,0.36,163,371,0.44,0.45,55,69,0.8,78,142,220,91,50,18,61,144,438
2005,6,CLE,Robert Traylor,27.0,74,6.0,1327,177,399,0.44,0,8,0.0,177,391,0.45,0.44,55,102,0.54,136,196,332,61,54,50,73,215,409
2005,6,CLE,Lucious Harris,34.0,73,4.0,1128,118,299,0.4,21,65,0.32,97,234,0.42,0.43,56,69,0.81,39,82,121,49,27,6,29,68,313
2005,6,CLE,Anderson VarejAo,22.0,54,0.0,863,99,193,0.51,0,2,0.0,99,191,0.52,0.51,68,127,0.54,109,148,257,27,41,38,26,122,266
2005,6,CLE,Sasha PavloviA,21.0,65,9.0,862,120,276,0.44,30,78,0.38,90,198,0.46,0.49,44,64,0.69,15,56,71,49,29,4,47,121,314
2005,6,CLE,DeSagana Diop,23.0,39,0.0,306,20,69,0.29,0,2,0.0,20,67,0.3,0.29,0,5,0.0,30,40,70,15,8,27,12,53,40
2005,6,CLE,JiAA Welsch,25.0,16,0.0,192,12,51,0.24,2,11,0.18,10,40,0.25,0.26,20,28,0.71,6,22,28,19,5,0,15,16,46
2005,6,CLE,Scott Williams,36.0,19,0.0,152,12,41,0.29,0,1,0.0,12,40,0.3,0.29,9,11,0.82,15,15,30,8,4,6,5,30,33
2005,6,CLE,Dajuan Wagner,21.0,11,0.0,102,18,55,0.33,5,26,0.19,13,29,0.45,0.37,3,4,0.75,0,2,2,13,5,0,9,15,44
2005,6,CLE,Luke Jackson,23.0,10,0.0,43,10,27,0.37,4,6,0.67,6,21,0.29,0.44,5,6,0.83,2,4,6,3,0,0,2,4,29
2005,6,CLE,JArAme MoAso,26.0,4,0.0,27,3,5,0.6,0,0,,3,5,0.6,0.6,0,0,,1,6,7,1,1,2,0,4,6
2005,6,CLE,Team Totals,,82,,19855,2990,6687,0.45,300,904,0.33,2690,5783,0.46,0.47,1634,2174,0.75,1117,2352,3469,1851,654,461,1141,1850,7914
