Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1988,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",25.0,NBA,C,4.0,4.0,153.0,9.3,19.0,0.49,0.0,0.3,0.0,9.3,18.6,0.5,6.3,7.3,0.86,5.3,11.6,17.0,3.3,2.0,4.3,3.7,5.7,24.9,,112.0,110.0
1989,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",26.0,NBA,C,9.0,9.0,340.0,10.5,21.5,0.49,0.0,0.0,,10.5,21.5,0.49,5.8,7.8,0.75,3.4,10.0,13.4,3.0,1.3,2.7,2.2,5.2,26.7,,114.0,108.0
1990,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",27.0,NBA,C,10.0,10.0,395.0,14.6,28.0,0.52,0.1,0.3,0.5,14.4,27.7,0.52,8.3,10.1,0.82,2.7,10.7,13.4,4.0,1.7,2.6,3.4,5.2,37.5,,115.0,112.0
1991,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",28.0,NBA,C,3.0,3.0,110.0,8.6,21.4,0.4,0.0,0.0,,8.6,21.4,0.4,6.7,8.6,0.78,1.0,13.3,14.3,2.9,0.5,2.4,5.2,5.7,23.8,,88.0,111.0
1992,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",29.0,NBA,C,12.0,12.0,482.0,12.8,28.1,0.46,0.0,0.1,0.0,12.8,28.0,0.46,6.4,8.6,0.74,3.9,11.8,15.7,3.2,0.8,3.6,2.7,5.8,32.0,,110.0,100.0
1993,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",30.0,NBA,C,15.0,15.0,604.0,14.5,28.3,0.51,0.1,0.1,1.0,14.4,28.2,0.51,4.5,7.0,0.64,3.8,10.6,14.4,3.2,1.5,2.7,3.4,5.3,33.6,,109.0,103.0
1994,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",31.0,NBA,C,25.0,25.0,1032.0,11.2,25.6,0.44,0.2,0.6,0.36,11.0,25.0,0.44,6.5,8.7,0.76,4.7,10.9,15.6,3.5,1.7,4.0,4.4,5.0,29.1,,101.0,94.0
1995,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",32.0,NBA,C,11.0,11.0,399.0,11.2,21.8,0.51,0.1,0.4,0.33,11.0,21.4,0.52,6.7,9.8,0.69,2.4,12.4,14.8,3.8,0.8,3.5,4.2,7.1,29.2,,106.0,98.0
1996,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",33.0,NBA,C,8.0,8.0,328.0,11.1,23.5,0.47,0.2,0.3,0.5,11.0,23.1,0.47,7.0,10.8,0.65,1.9,12.7,14.6,2.6,0.2,4.3,5.1,3.8,29.5,,95.0,97.0
1997,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",34.0,NBA,C,9.0,9.0,357.0,13.5,25.5,0.53,0.0,0.2,0.0,13.5,25.4,0.53,4.1,6.4,0.64,4.0,10.6,14.5,2.6,0.5,3.4,4.1,4.6,31.0,,103.0,100.0
1998,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",35.0,NBA,C,4.0,4.0,132.0,8.4,23.5,0.36,0.0,0.0,,8.4,23.5,0.36,6.7,11.3,0.59,3.8,9.6,13.4,2.1,1.3,2.1,4.2,6.7,23.5,,84.0,102.0
1999,20,883,NYK,New York Knicks,Patrick Ewing,"August 5, 1962",36.0,NBA,C,11.0,11.0,347.0,9.5,22.0,0.43,0.0,0.0,,9.5,22.0,0.43,4.6,5.9,0.78,2.3,13.4,15.6,1.0,1.1,1.3,1.6,5.7,23.5,,100.0,94.0
2002,22,883,ORL,Orlando Magic,Patrick Ewing,"August 5, 1962",39.0,NBA,C,4.0,0.0,67.0,6.5,20.3,0.32,0.0,0.8,0.0,6.5,19.5,0.33,8.1,13.8,0.59,4.1,13.8,17.9,3.3,0.8,3.3,1.6,9.8,21.1,,91.0,99.0
