Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1990,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,21.0,NBA,SF,81.0,69.0,2032.0,7.5,15.5,0.48,0.0,0.2,0.11,7.4,15.3,0.49,4.5,5.2,0.87,3.0,4.1,7.1,3.7,1.1,0.3,2.7,4.1,19.4,112.0,109.0
1991,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,22.0,NBA,SF,82.0,82.0,3044.0,7.6,15.6,0.49,0.3,1.0,0.31,7.3,14.6,0.5,5.2,6.4,0.81,2.3,5.0,7.3,3.8,1.1,0.5,2.4,3.0,20.8,115.0,107.0
1992,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,23.0,NBA,SF,82.0,82.0,3120.0,8.2,16.6,0.49,0.4,1.3,0.3,7.8,15.3,0.51,4.6,5.3,0.86,2.3,4.7,7.0,3.4,1.3,0.5,2.4,2.4,21.4,115.0,108.0
1993,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,24.0,NBA,SF,70.0,70.0,2604.0,8.7,17.7,0.49,0.7,2.0,0.36,8.0,15.7,0.51,5.2,6.5,0.8,1.6,4.6,6.2,5.1,1.3,0.5,2.9,2.5,23.3,112.0,109.0
1994,9,849,DET,Detroit Pistons,Sean Elliott,1968-02-02,25.0,NBA,SF,73.0,73.0,2409.0,7.6,16.7,0.46,0.6,1.8,0.3,7.1,14.9,0.47,2.9,3.7,0.8,1.4,4.1,5.6,4.2,1.1,0.6,2.7,3.7,18.7,102.0,114.0
1995,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,26.0,NBA,SF,81.0,81.0,2858.0,8.9,19.0,0.47,2.4,5.9,0.41,6.5,13.1,0.5,5.8,7.2,0.81,1.1,4.0,5.1,3.7,1.4,0.7,2.7,3.8,26.0,116.0,108.0
1996,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,27.0,NBA,SF,77.0,77.0,2901.0,9.3,20.0,0.47,2.9,6.9,0.41,6.5,13.0,0.5,5.8,7.5,0.77,1.2,5.8,7.0,3.7,1.2,0.6,3.5,3.2,27.2,110.0,106.0
1997,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,28.0,NBA,SF,39.0,39.0,1393.0,7.7,18.3,0.42,1.7,5.0,0.33,6.1,13.3,0.46,5.8,7.7,0.76,1.9,5.6,7.5,4.9,0.9,0.9,3.5,4.1,23.0,106.0,115.0
1998,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,29.0,NBA,SF,36.0,36.0,1012.0,6.5,16.3,0.4,1.8,4.8,0.38,4.7,11.4,0.41,3.0,4.2,0.72,0.9,5.8,6.7,3.3,1.3,0.8,3.1,4.9,17.9,96.0,102.0
1999,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,30.0,NBA,SF,50.0,50.0,1509.0,7.5,18.2,0.41,1.4,4.3,0.33,6.1,13.9,0.44,3.8,5.0,0.76,1.3,6.4,7.6,4.2,0.9,0.6,2.5,3.7,20.1,101.0,99.0
2000,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,31.0,NBA,SF,19.0,19.0,391.0,5.1,14.3,0.36,1.8,5.0,0.35,3.4,9.3,0.36,3.4,4.3,0.78,0.8,5.5,6.4,3.8,1.6,0.3,2.6,4.6,15.4,95.0,101.0
2001,27,849,SAS,San Antonio Spurs,Sean Elliott,1968-02-02,32.0,NBA,SF,52.0,34.0,1229.0,6.4,14.8,0.43,2.4,5.6,0.43,4.0,9.2,0.44,2.6,3.7,0.71,0.7,6.7,7.4,3.5,1.0,1.1,2.2,3.5,17.8,106.0,100.0
