Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1988,2,1767,BOS,Boston Celtics,23.0,NBA,PF,70.0,4.0,718.0,8.3,16.8,0.5,0.2,0.9,0.23,8.1,15.9,0.51,3.4,4.2,0.81,3.1,6.3,9.4,3.3,1.4,2.8,4.0,8.4,20.3,,102.0,108.0
1989,31,1767,TOT,Total After Trade,24.0,NBA,PF,77.0,25.0,1214.0,8.4,19.4,0.43,0.0,0.4,0.09,8.3,19.0,0.44,3.2,4.1,0.79,3.4,6.9,10.2,2.6,1.2,2.2,3.1,6.4,20.0,,97.0,109.0
1989,2,1767,BOS,Boston Celtics,24.0,NBA,PF,48.0,15.0,738.0,7.8,17.9,0.43,0.0,0.3,0.0,7.8,17.6,0.44,2.3,3.0,0.76,3.1,6.3,9.4,3.2,1.4,1.7,3.2,6.7,17.8,,96.0,109.0
1989,26,1767,SAC,Sacramento Kings,24.0,NBA,PF,29.0,10.0,476.0,9.3,21.7,0.43,0.1,0.7,0.14,9.2,21.0,0.44,4.6,5.7,0.81,3.7,7.7,11.4,1.7,0.9,3.0,2.8,6.0,23.4,,100.0,108.0
1990,31,1767,TOT,Total After Trade,25.0,NBA,PF,80.0,41.0,1943.0,7.9,17.1,0.46,1.2,3.5,0.34,6.6,13.5,0.49,1.9,2.7,0.73,2.5,7.7,10.2,4.3,1.5,2.3,2.8,5.4,18.9,,104.0,106.0
1990,18,1767,MIN,Minnesota Timberwolves,25.0,NBA,PF,28.0,24.0,590.0,8.4,18.0,0.46,0.1,1.4,0.06,8.3,16.6,0.5,1.9,2.3,0.81,1.9,8.0,9.8,5.5,1.3,2.0,4.0,5.9,18.8,,95.0,107.0
1990,17,1767,MIL,Milwaukee Bucks,25.0,NBA,PF,52.0,17.0,1353.0,7.6,16.7,0.46,1.7,4.4,0.38,6.0,12.3,0.48,2.0,2.8,0.7,2.8,7.6,10.4,3.8,1.6,2.4,2.3,5.2,18.9,,108.0,106.0
1991,17,1767,MIL,Milwaukee Bucks,26.0,NBA,PF,81.0,3.0,1219.0,7.3,17.0,0.43,1.4,4.9,0.28,6.0,12.1,0.49,1.5,2.2,0.68,2.4,6.5,8.9,3.1,2.0,3.0,2.5,7.0,17.5,,100.0,105.0
1992,17,1767,MIL,Milwaukee Bucks,27.0,NBA,PF,70.0,8.0,1081.0,7.5,16.7,0.45,2.6,6.7,0.4,4.9,10.0,0.49,1.3,1.9,0.66,3.0,8.6,11.6,3.4,1.9,3.3,2.1,6.7,19.0,,113.0,107.0
1993,17,1767,MIL,Milwaukee Bucks,28.0,NBA,PF,80.0,24.0,1766.0,8.0,17.4,0.46,2.4,6.5,0.37,5.6,10.9,0.52,2.1,2.9,0.72,1.7,6.1,7.8,3.6,1.3,2.1,2.6,5.0,20.5,,107.0,110.0
1994,17,1767,MIL,Milwaukee Bucks,29.0,NBA,PF,67.0,2.0,962.0,5.4,14.8,0.36,2.4,7.1,0.34,3.0,7.8,0.38,1.1,1.5,0.69,1.7,6.2,7.9,3.3,1.6,2.9,3.1,7.5,14.3,,90.0,108.0
1995,16,1767,MIA,Miami Heat,30.0,NBA,PF,61.0,1.0,730.0,6.9,16.3,0.42,4.5,11.0,0.41,2.4,5.4,0.45,0.7,1.1,0.67,2.0,5.2,7.2,3.0,1.4,1.8,2.1,6.0,18.9,,113.0,110.0
1996,31,1767,TOT,Total After Trade,31.0,NBA,PF,55.0,8.0,598.0,6.2,15.3,0.41,4.4,10.6,0.42,1.7,4.6,0.38,0.3,0.4,0.8,0.6,5.0,5.6,3.8,0.9,1.5,1.7,6.1,17.2,,109.0,106.0
1996,27,1767,SAS,San Antonio Spurs,31.0,NBA,PF,32.0,1.0,273.0,7.3,18.1,0.41,5.1,12.2,0.42,2.3,5.8,0.39,0.4,0.6,0.67,0.9,5.3,6.2,3.2,0.4,1.3,1.7,6.4,20.2,,109.0,107.0
1996,20,1767,NYK,New York Knicks,31.0,NBA,PF,23.0,7.0,325.0,5.2,12.8,0.4,3.9,9.3,0.42,1.3,3.6,0.36,0.3,0.3,1.0,0.3,4.7,5.0,4.4,1.3,1.6,1.8,5.8,14.6,,110.0,105.0
1997,28,1767,TOR,Toronto Raptors,32.0,NBA,PF,6.0,0.0,45.0,4.7,17.7,0.27,2.4,8.2,0.29,2.4,9.4,0.25,0.0,0.0,,1.2,7.1,8.2,1.2,1.2,0.0,1.2,7.1,11.8,,78.0,110.0
1998,27,1767,SAS,San Antonio Spurs,33.0,NBA,PF,9.0,0.0,102.0,3.7,11.2,0.33,2.1,7.5,0.29,1.6,3.7,0.43,0.5,1.6,0.33,1.6,4.8,6.4,2.7,0.5,1.1,1.6,5.3,10.1,,92.0,104.0
