Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",20.0,NBA,SF,82.0,40.0,2151.0,4.8,10.6,0.45,0.4,1.7,0.25,4.4,8.9,0.49,4.8,6.2,0.77,2.5,4.2,6.7,1.6,1.9,2.7,1.8,2.6,14.7
2003,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",21.0,NBA,SF,80.0,11.0,2213.0,5.1,10.4,0.49,0.6,1.9,0.32,4.5,8.6,0.53,4.8,6.0,0.8,2.4,4.4,6.8,2.2,1.9,2.8,2.2,3.0,15.7
2004,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",22.0,NBA,PF,78.0,78.0,2895.0,5.1,11.6,0.44,0.8,2.5,0.34,4.3,9.1,0.47,4.9,6.2,0.79,2.8,5.0,7.8,3.0,1.9,2.7,2.7,2.2,16.0
2005,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",23.0,NBA,PF,41.0,37.0,1349.0,5.5,11.2,0.49,0.6,2.1,0.3,4.9,9.2,0.54,5.4,6.9,0.78,2.4,4.4,6.8,3.5,1.8,3.6,2.4,2.7,17.1
2006,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",24.0,NBA,SF,69.0,63.0,2604.0,4.6,10.1,0.46,0.5,1.6,0.31,4.1,8.5,0.49,4.8,6.8,0.7,2.2,5.4,7.6,4.1,1.4,3.0,2.8,2.2,14.6
2007,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",25.0,NBA,SF,70.0,70.0,2049.0,3.5,7.3,0.47,0.3,1.3,0.21,3.2,6.0,0.53,3.1,4.2,0.73,1.5,4.2,5.8,3.5,1.3,2.5,2.4,3.0,10.3
2008,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",26.0,NBA,SF,72.0,72.0,2217.0,4.5,8.8,0.51,0.7,1.9,0.38,3.8,6.9,0.54,3.2,4.2,0.77,2.0,3.5,5.5,4.6,1.4,1.8,2.3,2.7,12.9
2009,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",27.0,NBA,PF,67.0,10.0,1831.0,5.0,11.2,0.45,0.4,1.4,0.27,4.6,9.8,0.48,4.8,6.1,0.78,1.7,4.6,6.3,3.4,1.6,1.5,2.4,2.5,15.3
2010,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",28.0,NBA,SF,58.0,35.0,1681.0,5.2,10.3,0.51,0.6,1.9,0.29,4.7,8.4,0.56,3.7,5.0,0.74,1.6,4.0,5.7,3.4,1.8,1.5,1.7,2.2,14.7
2011,29,1627,UTA,Utah Jazz,Andrei Kirilenko,"February 18, 1981",29.0,NBA,SF,64.0,62.0,1999.0,4.6,9.8,0.47,0.6,1.8,0.37,3.9,8.0,0.49,3.7,4.9,0.77,1.8,4.1,5.9,3.5,1.5,1.3,2.1,2.0,13.5
2013,18,1627,MIN,Minnesota Timberwolves,Andrei Kirilenko,"February 18, 1981",31.0,NBA,SF,64.0,64.0,2034.0,5.0,9.9,0.51,0.6,2.1,0.29,4.4,7.8,0.57,3.3,4.4,0.75,1.8,4.6,6.4,3.1,1.7,1.1,2.1,1.5,14.0
2014,3,1627,BRK,Brooklyn Nets,Andrei Kirilenko,"February 18, 1981",32.0,NBA,PF,45.0,4.0,857.0,3.4,6.7,0.51,0.0,0.2,0.2,3.4,6.5,0.52,2.6,5.0,0.51,2.3,3.8,6.1,3.0,1.7,0.8,2.3,2.7,9.5
2015,3,1627,BRK,Brooklyn Nets,Andrei Kirilenko,"February 18, 1981",33.0,NBA,SF,7.0,0.0,36.0,0.0,5.0,0.0,0.0,0.0,,0.0,5.0,0.0,3.0,4.0,0.75,2.0,6.0,8.0,1.0,1.0,0.0,1.0,1.0,3.0
