Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,20.0,UTA,NBA,SF,82.0,40.0,2151.0,4.8,10.6,0.45,0.4,1.7,0.25,4.4,8.9,0.488,4.8,6.2,0.768,2.5,4.2,6.7,1.6,1.9,2.7,1.8,2.6,14.7
2003,21.0,UTA,NBA,SF,80.0,11.0,2213.0,5.1,10.4,0.491,0.6,1.9,0.325,4.5,8.6,0.527,4.8,6.0,0.8,2.4,4.4,6.8,2.2,1.9,2.8,2.2,3.0,15.7
2004,22.0,UTA,NBA,PF,78.0,78.0,2895.0,5.1,11.6,0.443,0.8,2.5,0.338,4.3,9.1,0.471,4.9,6.2,0.79,2.8,5.0,7.8,3.0,1.9,2.7,2.7,2.2,16.0
2005,23.0,UTA,NBA,PF,41.0,37.0,1349.0,5.5,11.2,0.493,0.6,2.1,0.299,4.9,9.2,0.536,5.4,6.9,0.784,2.4,4.4,6.8,3.5,1.8,3.6,2.4,2.7,17.1
2006,24.0,UTA,NBA,SF,69.0,63.0,2604.0,4.6,10.1,0.46,0.5,1.6,0.308,4.1,8.5,0.489,4.8,6.8,0.699,2.2,5.4,7.6,4.1,1.4,3.0,2.8,2.2,14.6
2007,25.0,UTA,NBA,SF,70.0,70.0,2049.0,3.5,7.3,0.471,0.3,1.3,0.213,3.2,6.0,0.528,3.1,4.2,0.728,1.5,4.2,5.8,3.5,1.3,2.5,2.4,3.0,10.3
2008,26.0,UTA,NBA,SF,72.0,72.0,2217.0,4.5,8.8,0.506,0.7,1.9,0.379,3.8,6.9,0.54,3.2,4.2,0.77,2.0,3.5,5.5,4.6,1.4,1.8,2.3,2.7,12.9
2009,27.0,UTA,NBA,PF,67.0,10.0,1831.0,5.0,11.2,0.449,0.4,1.4,0.274,4.6,9.8,0.475,4.8,6.1,0.785,1.7,4.6,6.3,3.4,1.6,1.5,2.4,2.5,15.3
2010,28.0,UTA,NBA,SF,58.0,35.0,1681.0,5.2,10.3,0.506,0.6,1.9,0.292,4.7,8.4,0.555,3.7,5.0,0.744,1.6,4.0,5.7,3.4,1.8,1.5,1.7,2.2,14.7
2011,29.0,UTA,NBA,SF,64.0,62.0,1999.0,4.6,9.8,0.467,0.6,1.8,0.367,3.9,8.0,0.489,3.7,4.9,0.77,1.8,4.1,5.9,3.5,1.5,1.3,2.1,2.0,13.5
2013,31.0,MIN,NBA,SF,64.0,64.0,2034.0,5.0,9.9,0.507,0.6,2.1,0.292,4.4,7.8,0.566,3.3,4.4,0.752,1.8,4.6,6.4,3.1,1.7,1.1,2.1,1.5,14.0
2014,32.0,BRK,NBA,PF,45.0,4.0,857.0,3.4,6.7,0.513,0.0,0.2,0.2,3.4,6.5,0.523,2.6,5.0,0.513,2.3,3.8,6.1,3.0,1.7,0.8,2.3,2.7,9.5
2015,33.0,BRK,NBA,SF,7.0,0.0,36.0,0.0,5.0,0.0,0.0,0.0,,0.0,5.0,0.0,3.0,4.0,0.75,2.0,6.0,8.0,1.0,1.0,0.0,1.0,1.0,3.0
