PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Chris Paul,29,82,82,2857,10.1,20.8,0.485,2.5,6.2,0.39799999999999996,7.6,14.6,0.523,5.1,5.7,0.9,0.9,5.7,6.7,14.9,2.8,0.3,3.4,3.6,27.7,,126,105
DeAndre Jordan,26,82,82,2820,6.8,9.6,0.71,0.0,0.1,0.25,6.8,9.5,0.713,3.4,8.5,0.397,7.1,14.9,22.0,1.1,1.5,3.3,2.0,4.4,17.0,,126,98
J.J. Redick,30,78,78,2409,9.4,19.7,0.47700000000000004,4.2,9.6,0.43700000000000006,5.2,10.1,0.515,3.9,4.3,0.9009999999999999,0.5,3.1,3.5,2.9,0.8,0.2,2.0,2.8,26.9,,118,111
Blake Griffin,25,67,67,2356,12.3,24.6,0.502,0.2,0.5,0.4,12.1,24.1,0.504,6.7,9.2,0.728,2.7,8.2,10.9,7.6,1.4,0.8,3.3,4.2,31.6,,113,106
Matt Barnes,34,76,74,2271,6.2,13.9,0.444,3.0,8.4,0.36200000000000004,3.1,5.5,0.569,1.7,2.1,0.779,1.1,5.6,6.7,2.5,1.5,1.1,1.9,5.4,17.1,,108,107
Jamal Crawford,34,64,4,1703,9.9,25.0,0.396,3.5,10.8,0.327,6.3,14.1,0.44799999999999995,6.8,7.5,0.9009999999999999,0.5,3.2,3.7,4.7,1.8,0.4,2.7,3.2,30.1,,106,109
Spencer Hawes,26,73,15,1274,6.5,16.5,0.39299999999999996,2.2,7.0,0.313,4.3,9.5,0.452,1.8,2.7,0.647,1.2,9.1,10.3,3.5,1.0,2.1,2.4,6.9,16.9,,95,104
Glen Davis,29,74,0,904,6.6,14.3,0.45899999999999996,0.0,0.2,0.0,6.6,14.1,0.466,3.4,5.3,0.632,2.4,7.1,9.5,2.2,2.3,1.2,2.2,7.4,16.5,,100,104
Austin Rivers,22,41,2,791,7.5,17.6,0.42700000000000005,1.6,5.2,0.309,5.9,12.4,0.47700000000000004,2.1,3.5,0.5820000000000001,1.0,4.4,5.4,4.4,1.9,0.4,2.2,5.2,18.6,,98,107
Hedo Türkoğlu,35,62,2,705,6.0,13.5,0.441,4.3,10.0,0.43200000000000005,1.7,3.5,0.469,0.4,0.8,0.545,0.4,6.8,7.1,2.7,1.4,0.5,2.1,4.7,16.7,,107,107
Jordan Farmar,28,36,0,529,5.8,15.1,0.386,3.4,9.3,0.361,2.5,5.8,0.426,1.0,1.1,0.909,0.8,3.3,4.0,6.4,1.9,0.5,3.1,5.0,16.0,,101,108
Reggie Bullock,23,25,2,263,4.4,10.4,0.426,2.9,7.5,0.385,1.5,2.9,0.5329999999999999,0.8,1.0,0.8,0.0,7.7,7.7,1.2,1.7,0.4,1.2,3.3,12.5,,106,106
Ekpe Udoh,27,33,0,128,4.4,9.5,0.45799999999999996,0.0,0.0,,4.4,9.5,0.45799999999999996,2.8,3.6,0.778,2.8,7.5,10.3,3.2,3.2,2.8,2.8,7.9,11.5,,101,100
Nate Robinson,30,9,0,126,6.8,20.5,0.33299999999999996,2.8,8.0,0.35,4.0,12.5,0.32299999999999995,2.0,2.4,0.833,1.2,3.2,4.4,8.0,2.4,0.0,3.2,3.2,18.5,,93,108
Dahntay Jones,34,33,0,123,2.5,8.7,0.28600000000000003,0.0,1.6,0.0,2.5,7.0,0.353,3.7,4.5,0.818,0.4,4.1,4.5,0.8,1.2,0.0,0.4,9.5,8.7,,91,109
Jordan Hamilton,24,14,2,122,5.8,14.5,0.4,4.2,8.7,0.47600000000000003,1.7,5.8,0.28600000000000003,0.0,0.0,,0.8,5.8,6.6,2.9,0.8,0.0,1.7,5.8,15.8,,105,109
Chris Douglas-Roberts,28,12,0,103,2.5,10.3,0.23800000000000002,0.5,3.4,0.14300000000000002,2.0,6.9,0.28600000000000003,3.9,3.9,1.0,0.5,5.4,5.9,2.0,0.5,0.0,0.0,6.9,9.3,,96,110
C.J. Wilcox,24,21,0,101,8.0,19.1,0.42100000000000004,3.5,9.5,0.368,4.5,9.5,0.474,1.0,1.0,1.0,0.5,3.0,3.5,4.0,1.5,0.5,5.0,3.5,20.6,,89,109
Jared Cunningham,23,19,0,89,6.8,18.8,0.364,2.3,7.4,0.308,4.6,11.4,0.4,4.0,7.4,0.5379999999999999,0.6,4.6,5.1,5.7,1.7,0.0,4.0,6.8,19.9,,88,108
Lester Hudson,30,5,0,56,5.4,12.7,0.429,2.7,5.4,0.5,2.7,7.2,0.375,2.7,3.6,0.75,0.9,6.3,7.2,4.5,5.4,0.9,2.7,3.6,16.3,,108,98
