SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2015,27,SAS,Danny Green,27,81,80,2312,7.1,16.3,0.44,4.2,10.1,0.42,2.9,6.2,0.47,2.5,2.8,0.87,1.2,6.4,7.6,3.5,2.2,1.9,2.1,3.6,20.9,,114,100
2015,27,SAS,Tim Duncan,38,77,77,2227,9.6,18.8,0.51,0.0,0.2,0.29,9.6,18.7,0.51,5.3,7.1,0.74,3.9,12.3,16.2,5.3,1.4,3.5,3.0,3.8,24.6,,113,97
2015,27,SAS,Kawhi Leonard,23,64,64,2033,9.9,20.7,0.48,1.7,4.8,0.35,8.2,15.9,0.52,5.1,6.3,0.8,2.1,9.5,11.6,4.1,3.7,1.2,2.4,3.2,26.6,,113,96
2015,27,SAS,Boris Diaw,32,81,15,1984,7.5,16.3,0.46,1.4,4.4,0.32,6.1,11.9,0.51,1.9,2.4,0.77,2.0,7.0,9.0,6.0,0.9,0.6,3.3,3.8,18.3,,103,105
2015,27,SAS,Tony Parker,32,68,68,1953,10.6,21.8,0.49,1.0,2.3,0.43,9.6,19.5,0.49,3.4,4.4,0.78,0.4,3.0,3.4,8.8,1.2,0.1,3.8,2.8,25.6,,105,107
2015,27,SAS,Manu GinAbili,37,70,0,1587,8.1,19.0,0.43,2.9,8.3,0.34,5.2,10.7,0.49,4.7,6.6,0.72,0.9,5.9,6.8,9.5,2.2,0.6,5.0,4.5,23.8,,103,102
2015,27,SAS,Cory Joseph,23,79,14,1444,7.3,14.6,0.5,0.6,1.6,0.36,6.8,13.0,0.52,3.7,5.1,0.73,1.6,5.2,6.8,6.7,1.6,0.6,2.4,3.7,19.0,,115,104
2015,27,SAS,Marco Belinelli,28,62,9,1388,7.3,17.3,0.42,3.2,8.5,0.37,4.2,8.9,0.47,3.1,3.7,0.85,1.0,4.8,5.8,3.5,1.1,0.1,2.2,3.1,20.9,,107,106
2015,27,SAS,Aron Baynes,28,70,17,1122,8.4,14.9,0.57,0.0,0.2,0.25,8.4,14.7,0.57,4.1,4.7,0.86,5.0,9.5,14.5,1.6,0.7,1.0,3.0,7.4,21.0,,116,103
2015,27,SAS,Tiago Splitter,30,52,35,1030,8.4,15.1,0.56,0.0,0.0,,8.4,15.1,0.56,4.5,6.0,0.75,4.5,8.0,12.5,3.9,1.7,1.8,3.0,5.1,21.3,,117,101
2015,27,SAS,Matt Bonner,34,72,19,935,5.1,12.6,0.41,2.5,6.9,0.36,2.6,5.7,0.46,1.6,2.0,0.81,1.6,4.7,6.3,2.6,0.5,0.7,0.6,3.6,14.5,,116,107
2015,27,SAS,Patty Mills,26,51,0,801,8.2,21.5,0.38,4.0,11.6,0.34,4.2,9.8,0.43,2.1,2.6,0.82,1.3,3.5,4.8,5.6,1.8,0.1,2.2,3.7,22.4,,103,105
2015,27,SAS,Jeff Ayres,27,51,0,383,7.4,12.7,0.58,0.0,0.0,,7.4,12.7,0.58,3.6,4.8,0.75,4.9,10.7,15.6,1.9,1.1,1.1,3.5,8.0,18.3,,112,101
2015,27,SAS,Kyle Anderson,21,33,8,358,4.4,12.7,0.35,0.4,1.6,0.27,4.0,11.2,0.36,1.3,2.0,0.64,0.7,9.6,10.3,4.0,2.1,1.0,1.4,4.0,10.6,,87,100
2015,27,SAS,Austin Daye,26,26,4,268,7.6,22.0,0.35,3.6,10.9,0.33,4.0,11.1,0.36,0.8,0.8,1.0,1.1,10.5,11.7,1.7,1.5,0.6,3.4,5.7,19.7,,82,101
2015,27,SAS,Reggie Williams,28,20,0,105,7.3,19.0,0.38,1.5,9.3,0.16,5.9,9.8,0.6,2.0,2.0,1.0,2.4,5.9,8.3,4.9,0.5,0.0,1.0,5.9,18.0,,104,107
2015,27,SAS,JaMychal Green,24,4,0,25,8.2,14.3,0.57,0.0,4.1,0.0,8.2,10.2,0.8,0.0,0.0,,6.1,6.1,12.3,0.0,0.0,4.1,4.1,12.3,16.4,,98,102
