Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2014,22.0,LAC,NBA,SF,2.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,0.0,8.7,,0.0,0.0,0.0,0.262,,8.8,4.0,12.8,0.0
2016,24.0,DET,NBA,SF,2.0,22.0,31.6,1.0,0.5,0.0,0.0,10.7,5.5,26.1,2.5,0.0,0.0,13.7,,0.2,0.0,0.2,0.329,,11.1,5.5,16.6,0.1
