Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
125,2,12,28.3,0.58,0.33,0.0,0.0,9.6,4.7,42.7,0.0,6.7,0.0,23.6,0.1,0.0,0.1,0.26,14.4,4.4,18.7,0.1
