Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,22.0,CLE,NBA,SG,79.0,3.0,1150.0,7.5,18.3,0.411,1.4,4.0,0.346,6.1,14.3,0.429,5.0,7.1,0.702,1.7,5.1,6.8,11.8,2.8,1.1,5.8,6.4,21.4,,100.0,106.0
1997,23.0,CLE,NBA,SG,82.0,23.0,2269.0,6.5,15.0,0.431,1.4,4.2,0.323,5.1,10.8,0.473,5.0,8.1,0.614,1.9,5.9,7.9,10.0,2.3,0.8,4.6,5.6,19.3,,103.0,102.0
1998,24.0,CLE,NBA,SG,46.0,4.0,942.0,4.9,13.1,0.377,1.1,3.4,0.317,3.9,9.7,0.398,4.2,7.4,0.565,1.4,3.9,5.3,9.7,2.5,0.4,5.3,6.4,15.1,,90.0,101.0
1999,25.0,CLE,NBA,PG,50.0,6.0,841.0,4.6,13.9,0.333,0.6,3.0,0.2,4.0,10.9,0.37,4.3,6.8,0.631,1.4,5.4,6.7,10.0,3.0,0.9,4.4,6.5,14.1,,88.0,100.0
2001,27.0,GSW,NBA,SG,53.0,42.0,1684.0,6.1,15.7,0.39,1.4,5.2,0.273,4.7,10.5,0.448,4.1,5.7,0.714,1.6,5.2,6.9,7.3,1.6,0.2,4.8,3.8,17.7,,93.0,109.0
2002,28.0,GSW,NBA,PG,78.0,5.0,1780.0,7.1,16.8,0.424,1.2,3.8,0.316,5.9,13.0,0.455,6.7,9.4,0.72,2.5,4.8,7.3,7.8,2.5,0.5,3.8,4.6,22.2,,110.0,109.0
2003,29.0,GSW,NBA,SG,55.0,0.0,1130.0,6.1,14.8,0.412,1.3,3.8,0.329,4.8,11.0,0.44,4.6,6.7,0.696,2.6,4.9,7.5,8.0,2.0,0.1,3.7,4.9,18.1,,107.0,111.0
2004,30.0,TOT,NBA,SG,80.0,18.0,1663.0,6.5,15.6,0.416,0.7,2.5,0.266,5.8,13.1,0.446,5.5,7.3,0.757,3.2,7.3,10.5,7.5,2.0,0.5,3.4,5.1,19.2,,107.0,102.0
2004,30.0,DET,NBA,SG,53.0,0.0,707.0,5.5,13.4,0.41,0.7,2.8,0.25,4.8,10.6,0.453,3.7,5.3,0.696,2.3,5.6,8.0,6.9,2.9,0.7,3.0,6.6,15.4,,103.0,95.0
2004,30.0,ATL,NBA,SG,27.0,18.0,956.0,7.2,17.2,0.42,0.7,2.4,0.279,6.6,14.9,0.442,6.8,8.7,0.783,3.9,8.5,12.3,8.0,1.4,0.3,3.6,4.0,21.9,,109.0,106.0
2005,31.0,HOU,NBA,PG,61.0,59.0,1922.0,6.0,14.2,0.427,1.5,4.4,0.355,4.5,9.8,0.458,4.0,5.3,0.75,2.2,7.3,9.5,8.9,1.8,0.2,4.1,4.7,17.6,,106.0,102.0
