Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
14,753,Vlade Divac,"February 3, 1968",1134.0,979.0,33838.0,5205.0,10510.0,0.5,100.0,426.0,0.23,5105.0,10084.0,0.51,0.5,2888.0,4176.0,0.69,2881.0,6445.0,9326.0,3541.0,1288.0,1631.0,2470.0,3609.0,13398.0,8.0
