PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tim Hardaway,30.0,81,81.0,3136,575,1384,0.415,203,590,0.344,372,794,0.469,0.489,291,364,0.799,49,228,277,695,151,9,230,165,1644
P.J. Brown,27.0,80,71.0,2592,300,656,0.457,0,2,0.0,300,654,0.45899999999999996,0.457,161,220,0.732,239,431,670,92,85,98,113,283,761
Alonzo Mourning,26.0,66,65.0,2320,473,885,0.534,1,9,0.111,472,876,0.539,0.535,363,565,0.642,189,467,656,104,56,189,226,272,1310
Voshon Lenard,23.0,73,47.0,2111,314,684,0.45899999999999996,183,442,0.414,131,242,0.541,0.593,86,105,0.8190000000000001,38,179,217,161,50,18,109,168,897
Isaac Austin,27.0,82,17.0,1881,321,639,0.502,0,3,0.0,321,636,0.505,0.502,150,226,0.664,136,342,478,101,45,43,161,244,792
Keith Askins,29.0,78,30.0,1773,138,319,0.433,69,172,0.401,69,147,0.469,0.541,39,58,0.672,86,185,271,75,53,19,59,196,384
Sasha Danilović,26.0,43,33.0,1351,175,396,0.442,63,176,0.358,112,220,0.509,0.521,73,94,0.777,21,81,102,77,39,8,94,123,486
Dan Majerle,31.0,36,26.0,1264,141,347,0.406,68,201,0.33799999999999997,73,146,0.5,0.504,40,59,0.6779999999999999,45,117,162,116,54,14,50,75,390
Jamal Mashburn,24.0,32,30.0,1189,146,367,0.39799999999999996,48,146,0.32899999999999996,98,221,0.44299999999999995,0.46299999999999997,88,117,0.752,41,138,179,111,43,7,57,117,428
John Crotty,27.0,48,0.0,659,79,154,0.513,20,49,0.408,59,105,0.562,0.578,54,64,0.8440000000000001,15,32,47,102,18,0,42,79,232
Kurt Thomas,24.0,18,9.0,374,39,105,0.371,0,1,0.0,39,104,0.375,0.371,35,46,0.7609999999999999,31,76,107,9,12,9,25,67,113
Gary Grant,31.0,28,0.0,365,39,110,0.355,14,46,0.304,25,64,0.391,0.418,18,22,0.818,8,30,38,45,16,0,27,39,110
Willie Anderson,30.0,28,1.0,303,29,64,0.45299999999999996,8,19,0.42100000000000004,21,45,0.467,0.516,17,20,0.85,15,27,42,34,14,4,19,36,83
Ed Pinckney,33.0,27,0.0,273,23,43,0.535,0,0,,23,43,0.535,0.535,20,25,0.8,25,40,65,6,8,9,19,30,66
Mark Strickland,26.0,31,0.0,153,25,60,0.41700000000000004,0,1,0.0,25,59,0.424,0.41700000000000004,12,21,0.5710000000000001,16,21,37,1,4,10,15,17,62
James Scott,24.0,8,0.0,32,0,8,0.0,0,4,0.0,0,4,0.0,0.0,1,2,0.5,1,5,6,3,2,0,2,5,1
Martin Müürsepp,22.0,10,0.0,27,5,14,0.35700000000000004,1,4,0.25,4,10,0.4,0.39299999999999996,6,14,0.429,2,3,5,3,0,1,3,3,17
Matt Fish,27.0,1,0.0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
Bruce Bowen,25.0,1,0.0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,1,0,0,0
Team Totals,,82,,19805,2822,6235,0.45299999999999996,678,1865,0.364,2144,4370,0.491,0.507,1454,2022,0.7190000000000001,957,2402,3359,1735,650,439,1306,1919,7776
