PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Latrell Sprewell,26.0,80,79.0,3353,649,1444,0.449,147,415,0.354,502,1029,0.488,0.5,493,585,0.843,58,308,366,507,132,45,322,153,1938
Joe Smith,21.0,80,80.0,3086,587,1293,0.45399999999999996,12,46,0.261,575,1247,0.461,0.45899999999999996,307,377,0.8140000000000001,261,418,679,125,74,86,192,244,1493
Chris Mullin,33.0,79,63.0,2733,438,792,0.5529999999999999,83,202,0.41100000000000003,355,590,0.602,0.605,184,213,0.8640000000000001,75,242,317,322,130,33,192,155,1143
Mark Price,32.0,70,49.0,1876,263,589,0.447,112,283,0.396,151,306,0.493,0.542,155,171,0.9059999999999999,36,143,179,342,67,3,161,100,793
Felton Spencer,29.0,72,64.0,1539,137,282,0.486,0,0,,137,282,0.486,0.486,94,161,0.584,152,258,410,21,34,50,87,273,368
Bimbo Coles,28.0,51,13.0,1183,122,314,0.389,30,102,0.294,92,212,0.434,0.436,37,49,0.755,39,79,118,149,35,7,59,96,311
Andrew DeClercq,23.0,71,1.0,1065,142,273,0.52,0,0,,142,273,0.52,0.52,91,151,0.603,122,176,298,32,33,27,76,229,375
Donyell Marshall,23.0,61,20.0,1022,174,421,0.413,35,111,0.315,139,310,0.44799999999999995,0.455,61,98,0.622,92,184,276,54,25,46,55,96,444
B.J. Armstrong,29.0,49,17.0,1020,148,327,0.45299999999999996,25,90,0.278,123,237,0.519,0.491,68,79,0.861,7,67,74,126,25,2,53,56,389
Todd Fuller,22.0,75,18.0,949,114,266,0.429,0,0,,114,266,0.429,0.429,76,110,0.691,108,141,249,24,10,20,52,146,304
Ray Owes,24.0,57,1.0,592,75,180,0.41700000000000004,1,5,0.2,74,175,0.423,0.419,26,46,0.565,64,99,163,15,15,20,23,86,177
Donald Royal,30.0,36,1.0,509,37,96,0.385,0,2,0.0,37,94,0.39399999999999996,0.385,62,78,0.795,33,62,95,14,11,9,22,55,136
Scott Burrell,26.0,29,0.0,457,53,140,0.379,22,61,0.361,31,79,0.392,0.457,15,23,0.652,25,54,79,35,14,8,28,60,143
Melvin Booker,24.0,16,4.0,409,44,101,0.436,11,35,0.314,33,66,0.5,0.49,18,20,0.9,7,21,28,50,3,2,20,28,117
Lou Roe,24.0,17,0.0,107,14,48,0.292,3,11,0.273,11,37,0.297,0.32299999999999995,9,19,0.474,7,7,14,6,3,1,11,10,40
Clifford Rozier,24.0,1,0.0,5,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,,82,,19905,2997,6567,0.456,481,1363,0.353,2516,5204,0.483,0.493,1696,2180,0.778,1086,2259,3345,1822,611,359,1410,1787,8171
