Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1988.0,21.0,1755,SEA,Seattle Supersonics,Alton Lister,29.0,5.0,5.0,77.0,7.5,10.7,0.71,0.0,0.0,,7.5,10.7,0.71,2.5,3.1,0.8,5.6,12.5,18.2,3.1,0.6,3.1,2.5,10.7,17.6,134.0,110.0
1988.0,21.0,1476,SEA,Seattle Supersonics,Clemon Johnson,31.0,5.0,0.0,39.0,3.7,8.7,0.43,0.0,0.0,,3.7,8.7,0.43,1.2,2.5,0.5,0.0,8.7,8.7,0.0,1.2,1.2,2.5,12.4,8.7,74.0,113.0
1988.0,21.0,849,SEA,Seattle Supersonics,Dale Ellis,27.0,5.0,5.0,172.0,11.2,23.3,0.48,0.8,3.4,0.25,10.4,19.9,0.52,5.9,8.1,0.72,3.1,3.4,6.5,4.2,0.8,0.6,3.4,4.8,29.2,112.0,119.0
1988.0,21.0,3254,SEA,Seattle Supersonics,Danny Young,25.0,5.0,0.0,95.0,5.6,10.7,0.52,0.0,1.5,0.0,5.6,9.2,0.61,5.1,5.1,1.0,1.5,3.6,5.1,9.7,1.0,1.0,3.6,3.6,16.3,122.0,118.0
1988.0,21.0,1941,SEA,Seattle Supersonics,Derrick McKey,21.0,5.0,0.0,109.0,10.6,16.8,0.63,0.9,2.7,0.33,9.7,14.2,0.69,4.4,7.5,0.59,3.1,5.8,8.9,3.5,1.3,2.2,2.2,5.3,26.6,129.0,114.0
1988.0,21.0,3155,SEA,Seattle Supersonics,Kevin Williams,26.0,5.0,0.0,70.0,4.8,11.0,0.44,0.0,1.4,0.0,4.8,9.7,0.5,0.0,0.0,,4.1,1.4,5.5,6.2,2.1,0.0,2.8,10.3,9.7,101.0,118.0
1988.0,21.0,1951,SEA,Seattle Supersonics,Nate McMillan,23.0,5.0,5.0,127.0,4.6,13.3,0.34,0.0,0.4,0.0,4.6,12.9,0.35,3.4,5.3,0.64,2.3,5.7,8.0,12.5,0.8,1.1,3.0,4.2,12.5,103.0,117.0
1988.0,21.0,2328,SEA,Seattle Supersonics,Olden Polynice,23.0,5.0,0.0,44.0,5.5,12.1,0.46,0.0,0.0,,5.5,12.1,0.46,0.0,2.2,0.0,2.2,6.6,8.8,0.0,3.3,0.0,1.1,6.6,11.0,90.0,112.0
1988.0,21.0,2573,SEA,Seattle Supersonics,Russ Schoene,27.0,5.0,0.0,39.0,8.7,14.9,0.58,2.5,5.0,0.5,6.2,9.9,0.62,0.0,0.0,,1.2,7.4,8.7,2.5,1.2,0.0,2.5,9.9,19.8,119.0,115.0
1988.0,21.0,2882,SEA,Seattle Supersonics,Sedale Threatt,26.0,5.0,0.0,80.0,8.5,20.5,0.41,0.0,0.6,0.0,8.5,19.9,0.42,2.4,2.4,1.0,1.2,5.4,6.6,6.6,0.6,0.0,3.0,4.2,19.3,98.0,118.0
1988.0,21.0,512,SEA,Seattle Supersonics,Tom Chambers,28.0,5.0,5.0,168.0,14.4,26.2,0.55,0.0,0.6,0.0,14.4,25.6,0.56,8.3,10.1,0.83,2.3,6.6,8.9,3.2,0.9,0.3,3.7,6.9,37.1,119.0,116.0
1988.0,21.0,1917,SEA,Seattle Supersonics,Xavier McDaniel,24.0,5.0,5.0,180.0,12.1,21.7,0.56,1.1,2.1,0.5,11.0,19.6,0.56,3.2,6.4,0.5,3.8,9.1,12.9,6.7,0.8,0.3,3.0,4.0,28.4,119.0,115.0
