Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,25.0,CHI,NBA,PF,51.0,1.0,289.0,4.6,9.7,0.474,0.0,0.0,,4.6,9.7,0.474,4.5,5.7,0.783,2.6,6.2,8.8,1.2,1.4,0.0,3.2,7.0,13.7
1990,26.0,TOT,NBA,PF,67.0,26.0,1084.0,4.6,11.5,0.398,0.0,0.0,0.0,4.6,11.5,0.399,2.8,4.2,0.68,3.8,6.1,10.0,0.9,0.6,0.4,2.4,5.6,12.0
1990,26.0,CHI,NBA,PF,11.0,0.0,58.0,5.6,12.4,0.45,0.0,0.0,,5.6,12.4,0.45,4.3,4.3,1.0,4.3,6.8,11.2,2.5,0.0,0.6,4.3,4.3,15.5
1990,26.0,NJN,NBA,PF,56.0,26.0,1026.0,4.5,11.5,0.394,0.0,0.0,0.0,4.5,11.4,0.396,2.7,4.1,0.661,3.8,6.1,9.9,0.8,0.6,0.4,2.3,5.7,11.8
1991,27.0,NJN,NBA,PF,78.0,18.0,1178.0,4.9,10.5,0.469,0.0,0.0,,4.9,10.5,0.469,3.4,5.5,0.619,4.3,6.6,10.9,0.9,0.6,0.6,1.9,6.1,13.3
1992,28.0,LAL,NBA,C,49.0,9.0,394.0,2.8,7.7,0.369,0.0,0.0,,2.8,7.7,0.369,1.3,2.6,0.483,2.8,5.8,8.7,0.6,0.6,0.7,2.3,6.9,6.9
1994,30.0,SAS,NBA,PF,28.0,0.0,94.0,8.0,18.4,0.438,0.0,0.0,,8.0,18.4,0.438,6.5,8.0,0.81,2.3,6.9,9.2,0.4,0.0,0.0,3.8,6.9,22.6
1995,31.0,SAS,NBA,PF,31.0,0.0,117.0,8.0,18.8,0.426,0.0,0.3,0.0,8.0,18.5,0.433,6.5,9.8,0.656,2.5,5.8,8.3,0.6,0.9,1.5,4.0,9.5,22.5
1996,32.0,CHI,NBA,C,1.0,0.0,7.0,10.3,30.9,0.333,0.0,0.0,,10.3,30.9,0.333,5.1,10.3,0.5,5.1,5.1,10.3,0.0,0.0,0.0,5.1,10.3,25.7
1997,33.0,NJN,NBA,C,20.0,0.0,74.0,6.3,18.0,0.351,0.0,0.0,,6.3,18.0,0.351,6.8,9.2,0.737,6.3,9.2,15.6,2.4,0.5,0.5,1.0,6.8,19.5
1998,34.0,NJN,NBA,C,16.0,0.0,51.0,3.5,12.7,0.278,0.0,0.7,0.0,3.5,12.0,0.294,8.5,14.8,0.571,3.5,7.1,10.6,0.0,0.0,0.7,2.8,6.4,15.5
