Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",32.0,NBA,C,15.0,618.0,27.9,0.61,0.0,0.3,9.0,22.2,15.7,12.3,1.3,5.3,12.3,28.5,2.2,1.0,3.3,0.25,7.4,1.5,8.9,1.7
1981,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",33.0,NBA,C,3.0,134.0,22.4,0.52,0.0,0.43,10.3,24.1,17.9,15.0,1.1,3.1,12.5,27.8,0.2,0.2,0.4,0.16,3.0,1.0,4.0,0.2
1982,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",34.0,NBA,C,14.0,493.0,20.1,0.55,0.0,0.39,7.5,17.6,12.8,13.8,1.3,4.8,13.7,23.9,0.8,0.7,1.5,0.14,3.0,1.3,4.4,0.8
1983,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",35.0,NBA,C,15.0,588.0,22.8,0.61,0.0,0.37,4.8,16.5,10.8,10.9,1.4,5.1,13.0,26.6,1.4,0.7,2.1,0.17,4.0,1.6,5.6,1.1
1984,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",36.0,NBA,C,21.0,767.0,24.0,0.59,0.0,0.32,8.8,16.1,12.7,14.6,1.4,3.2,9.6,25.3,2.3,1.0,3.3,0.21,5.3,1.0,6.3,1.6
1985,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",37.0,NBA,C,19.0,610.0,22.1,0.6,0.0,0.34,9.8,17.1,13.8,16.2,1.7,3.1,13.1,25.2,1.5,1.0,2.5,0.19,3.8,1.6,5.4,1.2
1986,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",38.0,NBA,C,14.0,489.0,21.2,0.59,0.0,0.22,6.8,13.2,10.2,15.0,1.5,2.8,12.0,29.8,0.9,0.7,1.6,0.16,3.9,1.0,4.9,0.8
1987,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",39.0,NBA,C,18.0,559.0,19.4,0.6,0.0,0.52,8.7,15.3,12.3,9.1,0.7,3.5,12.2,24.2,1.2,0.8,2.0,0.17,2.3,0.3,2.5,0.6
1988,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",40.0,NBA,C,24.0,718.0,13.8,0.5,0.01,0.23,8.4,12.9,10.8,7.7,1.1,3.1,12.1,23.6,0.1,0.7,0.8,0.05,-1.4,-0.6,-2.0,0.0
1989,14,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,"April 16, 1947",41.0,NBA,C,15.0,351.0,11.9,0.5,0.0,0.29,4.6,14.1,9.7,8.5,0.7,1.9,11.7,23.3,0.0,0.3,0.3,0.04,-2.6,-0.6,-3.2,-0.1
