Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,3,2950,NJN,New Jersey Nets,22.0,NBA,PF,62.0,62.0,37.5,7.2,16.9,0.43,1.1,3.6,0.31,6.1,13.3,0.46,0.46,4.2,4.9,0.85,2.3,4.3,6.6,1.7,1.0,0.4,2.6,3.5,19.7
1999,3,2950,NJN,New Jersey Nets,23.0,NBA,PF,42.0,42.0,37.5,7.7,17.9,0.43,0.4,1.3,0.3,7.3,16.6,0.44,0.44,6.1,7.1,0.86,2.7,5.8,8.5,1.5,1.0,1.3,3.2,3.2,21.8
2001,3,2950,NJN,New Jersey Nets,25.0,NBA,SF,49.0,47.0,35.4,6.3,14.4,0.44,1.3,3.5,0.38,5.0,11.0,0.45,0.48,3.1,3.8,0.81,1.6,5.5,7.1,1.7,0.8,0.4,2.1,3.1,17.0
2002,3,2950,NJN,New Jersey Nets,26.0,NBA,SF,81.0,81.0,30.4,5.8,13.4,0.43,1.2,3.6,0.34,4.6,9.8,0.46,0.48,1.9,2.4,0.8,1.7,5.8,7.5,2.0,0.8,0.5,1.8,2.7,14.8
2003,23,2950,PHI,Philadelphia 76Ers,27.0,NBA,PF,74.0,73.0,31.6,6.2,12.9,0.48,0.9,2.4,0.37,5.3,10.5,0.51,0.52,2.6,3.2,0.8,2.1,4.9,7.1,1.3,0.9,0.4,2.0,3.4,15.9
2004,31,2950,TOT,Total After Trade,28.0,NBA,SF,72.0,62.0,32.5,5.7,12.5,0.45,1.3,3.2,0.4,4.4,9.3,0.47,0.51,3.5,4.0,0.86,2.1,4.9,7.0,1.7,0.9,0.5,2.3,3.0,16.1
2004,20,2950,NYK,New York Knicks,28.0,NBA,SF,47.0,47.0,33.5,5.8,13.0,0.44,1.3,3.4,0.37,4.5,9.6,0.47,0.49,3.5,4.2,0.82,2.1,5.2,7.3,1.8,1.1,0.4,2.5,3.2,16.4
2004,17,2950,MIL,Milwaukee Bucks,28.0,NBA,SF,25.0,15.0,30.6,5.5,11.6,0.47,1.3,2.9,0.46,4.2,8.7,0.48,0.53,3.4,3.6,0.94,2.0,4.3,6.3,1.5,0.6,0.6,2.0,2.6,15.7
2005,31,2950,TOT,Total After Trade,29.0,NBA,"PF,SF",62.0,16.0,24.2,4.1,9.1,0.46,0.9,2.3,0.38,3.3,6.8,0.48,0.5,2.1,2.5,0.82,1.4,3.3,4.7,1.2,0.6,0.3,1.3,2.7,11.2
2005,17,2950,MIL,Milwaukee Bucks,29.0,NBA,SF,33.0,13.0,24.8,3.9,8.6,0.45,0.9,2.4,0.38,3.0,6.3,0.47,0.5,1.7,2.0,0.86,1.7,3.3,5.0,1.2,0.6,0.3,1.4,2.5,10.4
2005,7,2950,DAL,Dallas Mavericks,29.0,NBA,PF,29.0,3.0,23.6,4.4,9.6,0.46,0.8,2.2,0.38,3.6,7.4,0.49,0.5,2.5,3.2,0.78,1.2,3.3,4.4,1.2,0.5,0.3,1.2,3.0,12.2
2006,7,2950,DAL,Dallas Mavericks,30.0,NBA,SF,53.0,0.0,20.6,3.1,7.3,0.42,0.9,2.6,0.37,2.2,4.7,0.45,0.49,1.8,2.1,0.83,1.0,2.6,3.6,0.7,0.6,0.2,1.3,2.3,8.9
