Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,2,1748,BOS,Boston Celtics,Reggie Lewis,26,10,10,408,10.1,19.2,0.53,0.2,0.5,0.33,10.0,18.7,0.53,4.2,5.6,0.76,1.0,2.8,3.8,3.4,2.1,0.7,1.4,3.4,24.7
1992,2,985,BOS,Boston Celtics,Kevin Gamble,26,10,10,335,6.7,14.1,0.47,0.0,0.2,0.0,6.7,13.9,0.48,1.3,1.6,0.8,1.4,3.1,4.5,2.5,1.3,0.6,1.1,2.8,14.6
1992,2,2243,BOS,Boston Celtics,Robert Parish,38,10,10,335,5.4,10.9,0.5,0.0,0.0,,5.4,10.9,0.5,2.1,3.0,0.71,4.1,6.3,10.4,1.5,0.8,1.6,1.0,2.4,12.9
1992,2,2308,BOS,Boston Celtics,Ed Pinckney,28,10,8,314,4.0,6.6,0.6,0.0,0.1,0.0,4.0,6.5,0.61,3.0,3.6,0.84,4.1,5.5,9.6,0.8,1.4,1.0,1.5,3.4,11.0
1992,2,137,BOS,Boston Celtics,John Bagley,31,10,10,308,4.9,11.1,0.44,0.1,0.5,0.25,4.8,10.6,0.45,3.0,4.3,0.7,0.9,2.2,3.2,9.9,1.1,0.1,4.1,2.0,13.0
1992,2,1936,BOS,Boston Celtics,Kevin McHale,34,10,0,306,7.6,14.8,0.52,0.0,0.1,0.0,7.6,14.7,0.52,4.1,5.2,0.8,2.5,5.4,7.9,1.5,0.6,0.6,1.1,4.0,19.4
1992,2,375,BOS,Boston Celtics,Dee Brown,23,6,0,120,6.6,13.2,0.5,0.0,0.9,0.0,6.6,12.3,0.54,1.2,1.8,0.67,0.9,2.7,3.6,9.3,0.3,1.2,2.1,4.8,14.4
1992,2,246,BOS,Boston Celtics,Larry Bird,35,4,2,107,7.1,14.1,0.5,0.0,1.7,0.0,7.1,12.4,0.57,1.0,1.3,0.75,0.7,5.4,6.1,7.1,0.3,0.7,2.0,2.4,15.1
1992,2,1632,BOS,Boston Celtics,Joe Kleine,30,9,0,82,4.0,9.7,0.41,0.0,0.4,0.0,4.0,9.2,0.43,0.9,0.9,1.0,2.6,7.0,9.7,0.4,0.0,0.4,1.3,4.8,8.8
1992,2,951,BOS,Boston Celtics,Rick Fox,22,8,0,67,5.9,12.4,0.48,1.6,3.2,0.5,4.3,9.1,0.47,2.1,2.1,1.0,1.6,1.6,3.2,2.1,1.1,1.1,1.1,5.9,15.6
1992,2,771,BOS,Boston Celtics,Sherman Douglas,25,6,0,65,5.0,13.8,0.36,0.0,1.1,0.0,5.0,12.7,0.39,0.6,1.1,0.5,0.6,1.7,2.2,5.5,0.0,0.0,2.2,4.4,10.5
1992,2,2982,BOS,Boston Celtics,Stojko Vrankovic,28,1,0,3,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,24.0
