Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1981,29,807,UTA,Utah Jazz,22.0,NBA,PG,40.0,,458.0,3.5,10.8,0.33,0.0,0.1,0.0,3.5,10.7,0.33,0.5,1.0,0.56,0.9,2.9,3.8,5.8,1.9,0.2,4.0,5.8,7.6,,69.0,111.0
1982,29,807,UTA,Utah Jazz,23.0,NBA,PG,79.0,9.0,1056.0,5.3,11.7,0.45,0.1,0.5,0.27,5.2,11.2,0.46,1.2,1.6,0.73,0.6,3.1,3.7,6.9,0.9,0.2,3.2,6.3,11.9,,95.0,115.0
1983,12,807,IND,Indiana Pacers,24.0,NBA,PG,82.0,24.0,1433.0,5.3,11.6,0.45,0.0,0.4,0.0,5.3,11.2,0.47,1.4,1.7,0.8,1.2,2.2,3.4,6.4,2.1,0.2,3.1,6.5,11.9,,97.0,111.0
