Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1986,2,2976,BOS,Boston Celtics,Sam Vincent,"May 18, 1963",22.0,NBA,SG,57.0,0.0,432.0,59.0,162.0,0.36,1.0,4.0,0.25,58.0,158.0,0.37,0.37,65.0,70.0,0.93,11.0,37.0,48.0,69.0,17.0,4.0,49.0,59.0,184.0,0.0
1987,2,2976,BOS,Boston Celtics,Sam Vincent,"May 18, 1963",23.0,NBA,PG,46.0,5.0,374.0,60.0,136.0,0.44,0.0,0.0,,60.0,136.0,0.44,0.44,51.0,55.0,0.93,5.0,22.0,27.0,59.0,13.0,1.0,33.0,33.0,171.0,0.0
1988,31,2976,TOT,Total After Trade,Sam Vincent,"May 18, 1963",24.0,NBA,PG,72.0,27.0,1501.0,210.0,461.0,0.46,8.0,21.0,0.38,202.0,440.0,0.46,0.46,145.0,167.0,0.87,35.0,117.0,152.0,381.0,55.0,16.0,136.0,145.0,573.0,0.0
1988,21,2976,SEA,Seattle Supersonics,Sam Vincent,"May 18, 1963",24.0,NBA,PG,43.0,0.0,548.0,72.0,152.0,0.47,5.0,13.0,0.38,67.0,139.0,0.48,0.49,46.0,60.0,0.77,17.0,32.0,49.0,137.0,21.0,4.0,52.0,63.0,195.0,0.0
1988,5,2976,CHI,Chicago Bulls,Sam Vincent,"May 18, 1963",24.0,NBA,PG,29.0,27.0,953.0,138.0,309.0,0.45,3.0,8.0,0.38,135.0,301.0,0.45,0.45,99.0,107.0,0.92,18.0,85.0,103.0,244.0,34.0,12.0,84.0,82.0,378.0,0.0
1989,5,2976,CHI,Chicago Bulls,Sam Vincent,"May 18, 1963",25.0,NBA,PG,70.0,56.0,1703.0,274.0,566.0,0.48,2.0,17.0,0.12,272.0,549.0,0.5,0.49,106.0,129.0,0.82,34.0,156.0,190.0,335.0,53.0,10.0,142.0,124.0,656.0,0.0
1990,22,2976,ORL,Orlando Magic,Sam Vincent,"May 18, 1963",26.0,NBA,PG,63.0,45.0,1657.0,258.0,564.0,0.46,1.0,14.0,0.07,257.0,550.0,0.47,0.46,188.0,214.0,0.88,37.0,157.0,194.0,354.0,65.0,20.0,132.0,108.0,705.0,1.0
1991,22,2976,ORL,Orlando Magic,Sam Vincent,"May 18, 1963",27.0,NBA,PG,49.0,17.0,975.0,152.0,353.0,0.43,3.0,19.0,0.16,149.0,334.0,0.45,0.44,99.0,120.0,0.82,17.0,90.0,107.0,197.0,30.0,5.0,91.0,74.0,406.0,0.0
1992,22,2976,ORL,Orlando Magic,Sam Vincent,"May 18, 1963",28.0,NBA,PG,39.0,18.0,885.0,150.0,349.0,0.43,1.0,13.0,0.08,149.0,336.0,0.44,0.43,110.0,130.0,0.85,19.0,82.0,101.0,148.0,35.0,4.0,72.0,55.0,411.0,0.0
