Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1984,21.0,POR,NBA,SG,5.0,,85.0,15.0,35.0,0.429,0.0,1.0,0.0,15.0,34.0,0.441,0.429,6.0,7.0,0.857,7.0,10.0,17.0,8.0,5.0,1.0,7.0,11.0,36.0,,0.0
1985,22.0,POR,NBA,SG,9.0,9.0,339.0,55.0,134.0,0.41,2.0,7.0,0.286,53.0,127.0,0.417,0.418,38.0,45.0,0.844,27.0,28.0,55.0,83.0,23.0,9.0,29.0,37.0,150.0,,2.0
1986,23.0,POR,NBA,SG,4.0,4.0,145.0,26.0,57.0,0.456,2.0,5.0,0.4,24.0,52.0,0.462,0.474,18.0,23.0,0.783,9.0,16.0,25.0,26.0,6.0,3.0,19.0,19.0,72.0,,0.0
1987,24.0,POR,NBA,SG,4.0,4.0,153.0,36.0,79.0,0.456,1.0,4.0,0.25,35.0,75.0,0.467,0.462,23.0,29.0,0.793,16.0,14.0,30.0,15.0,7.0,3.0,6.0,16.0,96.0,,0.0
1988,25.0,POR,NBA,SG,4.0,4.0,170.0,32.0,83.0,0.386,3.0,6.0,0.5,29.0,77.0,0.377,0.404,21.0,29.0,0.724,12.0,16.0,28.0,21.0,12.0,2.0,12.0,14.0,88.0,,0.0
1989,26.0,POR,NBA,SG,3.0,3.0,128.0,35.0,71.0,0.493,0.0,2.0,0.0,35.0,69.0,0.507,0.493,13.0,17.0,0.765,13.0,7.0,20.0,25.0,6.0,2.0,12.0,11.0,83.0,,0.0
1990,27.0,POR,NBA,SG,21.0,21.0,853.0,172.0,390.0,0.441,9.0,41.0,0.22,163.0,349.0,0.467,0.453,96.0,124.0,0.774,63.0,88.0,151.0,150.0,53.0,18.0,67.0,72.0,449.0,,0.0
1991,28.0,POR,NBA,SG,16.0,16.0,633.0,128.0,269.0,0.476,15.0,56.0,0.268,113.0,213.0,0.531,0.504,76.0,98.0,0.776,40.0,89.0,129.0,129.0,34.0,16.0,61.0,56.0,347.0,,1.0
1992,29.0,POR,NBA,SG,21.0,21.0,847.0,198.0,425.0,0.466,19.0,81.0,0.235,179.0,344.0,0.52,0.488,138.0,171.0,0.807,60.0,95.0,155.0,147.0,31.0,20.0,58.0,77.0,553.0,,0.0
1993,30.0,POR,NBA,SG,3.0,3.0,116.0,18.0,43.0,0.419,5.0,12.0,0.417,13.0,31.0,0.419,0.477,16.0,20.0,0.8,8.0,11.0,19.0,14.0,5.0,3.0,3.0,9.0,57.0,,0.0
1994,31.0,POR,NBA,SG,4.0,4.0,157.0,31.0,73.0,0.425,3.0,13.0,0.231,28.0,60.0,0.467,0.445,19.0,23.0,0.826,10.0,31.0,41.0,22.0,8.0,2.0,9.0,7.0,84.0,,0.0
1995,32.0,HOU,NBA,SG,22.0,22.0,849.0,155.0,322.0,0.481,30.0,99.0,0.303,125.0,223.0,0.561,0.528,110.0,140.0,0.786,45.0,109.0,154.0,111.0,33.0,15.0,45.0,68.0,450.0,,0.0
1996,33.0,HOU,NBA,SG,8.0,8.0,292.0,49.0,118.0,0.415,9.0,34.0,0.265,40.0,84.0,0.476,0.453,26.0,34.0,0.765,15.0,47.0,62.0,40.0,21.0,4.0,20.0,22.0,133.0,,0.0
1997,34.0,HOU,NBA,SG,16.0,16.0,623.0,105.0,241.0,0.436,38.0,102.0,0.373,67.0,139.0,0.482,0.515,42.0,54.0,0.778,25.0,64.0,89.0,77.0,26.0,7.0,36.0,52.0,290.0,,0.0
1998,35.0,HOU,NBA,SG,5.0,5.0,182.0,21.0,68.0,0.309,5.0,26.0,0.192,16.0,42.0,0.381,0.346,28.0,37.0,0.757,9.0,18.0,27.0,23.0,8.0,3.0,13.0,15.0,75.0,,0.0
