Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976,,222,VIR,None,21.0,ABA,PF,75,,29.2,4.4,10.9,0.402,0.0,0.0,0.0,4.4,10.9,0.403,0.402,3.3,5.4,0.61,3.3,3.7,7.0,1.3,1.0,0.6,2.3,3.5,12.1
1977,12.0,222,IND,Indiana Pacers,22.0,NBA,PF,67,,13.6,1.5,4.4,0.344,,,,1.5,4.4,0.344,0.344,1.7,2.8,0.599,1.6,1.9,3.5,1.0,0.6,0.5,,2.3,4.7
1978,12.0,222,IND,Indiana Pacers,23.0,NBA,PF,31,,9.2,0.7,2.6,0.284,,,,0.7,2.6,0.284,0.284,0.9,1.5,0.622,1.6,1.4,3.0,0.7,0.4,0.2,1.0,1.7,2.4
1981,29.0,222,UTA,Utah Jazz,26.0,NBA,PF,28,,11.2,0.9,2.1,0.433,0.0,0.1,0.0,0.9,2.1,0.448,0.433,1.9,2.9,0.654,1.2,2.1,3.3,0.5,0.1,0.4,1.1,2.0,3.8
1982,6.0,222,CLE,Cleveland Cavaliers,27.0,NBA,PF,3,0.0,7.7,0.7,1.3,0.5,0.0,0.0,,0.7,1.3,0.5,0.5,0.3,2.0,0.167,0.3,0.7,1.0,0.0,0.3,0.0,1.3,0.7,1.7
