Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,3,572,NJN,New Jersey Nets,23.0,NBA,C,17.0,0.0,227.0,1.9,5.2,0.36,0.0,0.0,,1.9,5.2,0.36,4.0,6.0,0.66,3.8,2.7,6.5,1.1,0.8,1.0,1.9,7.6,7.8
2003,3,572,NJN,New Jersey Nets,24.0,NBA,C,20.0,20.0,529.0,2.2,6.2,0.36,0.0,0.1,0.0,2.2,6.1,0.37,3.5,4.2,0.84,3.5,5.0,8.5,1.2,0.9,0.8,1.2,5.0,8.0
2004,3,572,NJN,New Jersey Nets,25.0,NBA,C,11.0,11.0,266.0,1.9,5.1,0.37,0.0,0.0,,1.9,5.1,0.37,1.6,2.2,0.75,2.4,3.5,6.0,2.3,0.4,1.4,2.0,6.6,5.4
2005,3,572,NJN,New Jersey Nets,26.0,NBA,C,4.0,4.0,128.0,1.1,4.8,0.24,0.0,0.0,,1.1,4.8,0.24,0.8,2.3,0.38,2.5,4.8,7.3,0.3,0.6,0.0,1.4,5.3,3.1
2006,3,572,NJN,New Jersey Nets,27.0,NBA,C,11.0,11.0,302.0,1.1,3.0,0.36,0.0,0.0,,1.1,3.0,0.36,1.5,2.6,0.59,2.4,4.2,6.6,0.4,0.6,0.2,1.1,6.6,3.7
2007,3,572,NJN,New Jersey Nets,28.0,NBA,PF,12.0,12.0,329.0,1.3,2.3,0.57,0.0,0.0,,1.3,2.3,0.57,0.4,1.2,0.36,1.8,2.6,4.4,0.2,0.8,0.3,1.8,4.9,3.1
2010,1,572,ATL,Atlanta Hawks,31.0,NBA,C,3.0,0.0,10.0,10.8,18.0,0.6,0.0,0.0,,10.8,18.0,0.6,0.0,0.0,,10.8,7.2,18.0,0.0,0.0,0.0,3.6,25.2,21.6
2011,1,572,ATL,Atlanta Hawks,32.0,NBA,C,12.0,9.0,158.0,2.1,3.2,0.64,0.0,0.0,,2.1,3.2,0.64,0.7,1.8,0.38,1.4,2.5,3.9,0.2,1.1,0.7,1.1,7.1,4.8
2012,1,572,ATL,Atlanta Hawks,33.0,NBA,C,5.0,4.0,85.0,2.5,4.7,0.55,0.0,0.0,,2.5,4.7,0.55,0.0,0.0,,1.7,3.4,5.1,0.0,0.4,0.0,4.2,6.8,5.1
