Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2015,24.0,TOT,NBA,PG,11.0,3.0,239.0,21.0,61.0,0.344,5.0,17.0,0.294,16.0,44.0,0.364,0.385,10.0,21.0,0.476,6.0,22.0,28.0,60.0,8.0,0.0,25.0,26.0,57.0,,0.0
2015,24.0,PHI,NBA,PG,6.0,3.0,171.0,13.0,43.0,0.302,3.0,11.0,0.273,10.0,32.0,0.313,0.337,5.0,15.0,0.333,4.0,15.0,19.0,43.0,6.0,0.0,18.0,16.0,34.0,,0.0
2015,24.0,POR,NBA,PG,5.0,0.0,68.0,8.0,18.0,0.444,2.0,6.0,0.333,6.0,12.0,0.5,0.5,5.0,6.0,0.833,2.0,7.0,9.0,17.0,2.0,0.0,7.0,10.0,23.0,,0.0
2016,25.0,TOT,NBA,PG,51.0,2.0,741.0,96.0,229.0,0.419,16.0,48.0,0.333,80.0,181.0,0.442,0.454,53.0,74.0,0.716,26.0,84.0,110.0,162.0,33.0,2.0,65.0,73.0,261.0,,0.0
2016,25.0,POR,NBA,PG,35.0,1.0,272.0,20.0,60.0,0.333,3.0,17.0,0.176,17.0,43.0,0.395,0.358,8.0,15.0,0.533,11.0,28.0,39.0,42.0,10.0,1.0,27.0,31.0,51.0,,0.0
2016,25.0,NOP,NBA,PG,16.0,1.0,469.0,76.0,169.0,0.45,13.0,31.0,0.419,63.0,138.0,0.457,0.488,45.0,59.0,0.763,15.0,56.0,71.0,120.0,23.0,1.0,38.0,42.0,210.0,,0.0
2017,26.0,NOP,NBA,PG,65.0,35.0,1525.0,163.0,404.0,0.403,40.0,128.0,0.313,123.0,276.0,0.446,0.453,98.0,129.0,0.76,34.0,139.0,173.0,335.0,56.0,6.0,101.0,133.0,464.0,,1.0
2018,27.0,WAS,NBA,PG,59.0,11.0,838.0,68.0,172.0,0.395,17.0,56.0,0.304,51.0,116.0,0.44,0.445,23.0,30.0,0.767,18.0,97.0,115.0,194.0,47.0,7.0,57.0,97.0,176.0,,0.0
2019,28.0,TOT,NBA,PG,59.0,19.0,1120.0,116.0,261.0,0.444,37.0,101.0,0.366,79.0,160.0,0.494,0.515,41.0,54.0,0.759,41.0,127.0,168.0,248.0,30.0,5.0,76.0,112.0,310.0,,0.0
2019,28.0,NOP,NBA,PG,47.0,17.0,909.0,88.0,195.0,0.451,27.0,77.0,0.351,61.0,118.0,0.517,0.521,32.0,41.0,0.78,32.0,105.0,137.0,206.0,25.0,4.0,60.0,93.0,235.0,,0.0
2019,28.0,MIL,NBA,PG,12.0,2.0,211.0,28.0,66.0,0.424,10.0,24.0,0.417,18.0,42.0,0.429,0.5,9.0,13.0,0.692,9.0,22.0,31.0,42.0,5.0,1.0,16.0,19.0,75.0,,0.0
2020,29.0,DET,NBA,PG,27.0,11.0,355.0,34.0,94.0,0.362,10.0,30.0,0.333,24.0,64.0,0.375,0.415,19.0,24.0,0.792,9.0,24.0,33.0,93.0,14.0,4.0,36.0,42.0,97.0,,0.0
2021,30.0,MEM,NBA,PG,3.0,0.0,33.0,2.0,8.0,0.25,0.0,2.0,0.0,2.0,6.0,0.333,0.25,0.0,0.0,,0.0,4.0,4.0,7.0,1.0,0.0,3.0,4.0,4.0,,0.0
