Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,16,2441,MIA,Miami Heat,Glen Rice,1967-05-28,22.0,NBA,SF,77.0,60.0,30.0,6.1,13.9,0.44,0.2,0.9,0.25,5.9,13.0,0.45,0.45,1.2,1.6,0.73,1.3,3.3,4.6,1.8,0.9,0.4,1.5,2.6,13.6
1991,16,2441,MIA,Miami Heat,Glen Rice,1967-05-28,23.0,NBA,SF,77.0,77.0,34.4,7.1,15.5,0.46,0.9,2.4,0.39,6.2,13.1,0.48,0.49,2.2,2.7,0.82,1.1,3.8,4.9,2.5,1.3,0.3,2.2,2.8,17.4
1992,16,2441,MIA,Miami Heat,Glen Rice,1967-05-28,24.0,NBA,SF,79.0,79.0,38.1,8.5,18.1,0.47,2.0,5.0,0.39,6.5,13.1,0.5,0.52,3.4,4.0,0.84,1.1,3.9,5.0,2.3,1.1,0.4,1.8,2.2,22.3
1993,16,2441,MIA,Miami Heat,Glen Rice,1967-05-28,25.0,NBA,SF,82.0,82.0,37.6,7.1,16.1,0.44,1.8,4.7,0.38,5.3,11.4,0.46,0.5,3.0,3.6,0.82,1.1,4.0,5.2,2.2,1.1,0.3,1.9,2.5,19.0
1994,16,2441,MIA,Miami Heat,Glen Rice,1967-05-28,26.0,NBA,SF,81.0,81.0,37.0,8.2,17.5,0.47,1.6,4.3,0.38,6.6,13.3,0.49,0.51,3.1,3.5,0.88,0.9,4.4,5.4,2.3,1.4,0.4,1.6,2.3,21.1
1995,16,2441,MIA,Miami Heat,Glen Rice,1967-05-28,27.0,NBA,SF,82.0,82.0,36.8,8.1,17.1,0.48,2.3,5.5,0.41,5.9,11.6,0.51,0.54,3.8,4.5,0.86,1.2,3.4,4.6,2.3,1.4,0.2,1.9,2.5,22.3
1996,4,2441,CHO,Charlotte Hornets,Glen Rice,1967-05-28,28.0,NBA,SF,79.0,79.0,39.8,7.7,16.4,0.47,2.2,5.1,0.42,5.6,11.3,0.49,0.54,4.0,4.8,0.84,1.1,3.7,4.8,2.9,1.2,0.2,2.1,2.7,21.6
1997,4,2441,CHO,Charlotte Hornets,Glen Rice,1967-05-28,29.0,NBA,SF,79.0,78.0,42.6,9.1,19.2,0.48,2.6,5.6,0.47,6.5,13.6,0.48,0.55,5.9,6.8,0.87,0.8,3.2,4.0,2.0,0.9,0.3,2.2,2.4,26.8
1998,4,2441,CHO,Charlotte Hornets,Glen Rice,1967-05-28,30.0,NBA,SF,82.0,82.0,40.2,7.7,16.9,0.46,1.6,3.7,0.43,6.1,13.2,0.46,0.5,5.2,6.1,0.85,1.1,3.2,4.3,2.2,0.9,0.3,2.2,2.4,22.3
1999,14,2441,LAL,Los Angeles Lakers,Glen Rice,1967-05-28,31.0,NBA,SF,27.0,25.0,36.5,6.3,14.7,0.43,2.0,5.0,0.39,4.4,9.7,0.45,0.5,2.9,3.3,0.86,0.3,3.3,3.7,2.6,0.6,0.2,1.7,2.5,17.5
2000,14,2441,LAL,Los Angeles Lakers,Glen Rice,1967-05-28,32.0,NBA,SF,80.0,80.0,31.6,5.3,12.3,0.43,1.1,2.9,0.37,4.2,9.4,0.45,0.47,4.3,5.0,0.87,0.7,3.4,4.1,2.2,0.6,0.2,1.4,2.2,15.9
2001,20,2441,NYK,New York Knicks,Glen Rice,1967-05-28,33.0,NBA,SF,75.0,25.0,29.5,4.4,10.0,0.44,1.1,2.8,0.39,3.3,7.2,0.46,0.5,2.1,2.4,0.85,0.8,3.3,4.1,1.2,0.5,0.2,1.3,2.4,12.0
2002,11,2441,HOU,Houston Rockets,Glen Rice,1967-05-28,34.0,NBA,SF,20.0,20.0,30.3,3.3,8.4,0.39,0.9,3.2,0.28,2.4,5.2,0.46,0.44,1.2,1.5,0.8,0.3,2.1,2.4,1.6,0.6,0.2,1.2,1.7,8.6
2003,11,2441,HOU,Houston Rockets,Glen Rice,1967-05-28,35.0,NBA,SF,62.0,26.0,24.7,3.2,7.4,0.43,1.6,4.1,0.4,1.5,3.3,0.47,0.54,1.0,1.3,0.76,0.5,2.0,2.5,1.0,0.4,0.1,0.9,1.6,9.0
2004,13,2441,LAC,Los Angeles Clippers,Glen Rice,1967-05-28,36.0,NBA,SF,18.0,0.0,14.6,1.2,4.2,0.29,0.3,1.6,0.18,0.9,2.7,0.35,0.32,0.9,0.9,1.0,0.5,1.8,2.3,1.3,0.3,0.0,0.7,1.2,3.7
