Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,8,1395,DEN,Denver Nuggets,Bobby Jackson,"March 13, 1973",24.0,NBA,PG,68.0,53.0,2042.0,5.5,13.9,0.39,0.4,1.4,0.26,5.1,12.5,0.41,2.6,3.2,0.81,1.4,3.9,5.3,5.6,1.9,0.2,3.2,2.8,13.9
1999,18,1395,MIN,Minnesota Timberwolves,Bobby Jackson,"March 13, 1973",25.0,NBA,PG,50.0,12.0,941.0,5.4,13.3,0.4,0.4,1.0,0.37,5.0,12.3,0.41,2.3,3.0,0.77,1.6,3.5,5.2,6.4,1.5,0.1,2.9,2.9,13.5
2001,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",27.0,NBA,PG,79.0,7.0,1648.0,5.0,11.5,0.44,0.9,2.3,0.38,4.2,9.2,0.46,1.4,1.9,0.74,1.6,3.8,5.4,3.5,1.9,0.2,2.3,3.0,12.4
2002,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",28.0,NBA,PG,81.0,3.0,1750.0,6.9,15.5,0.44,1.6,4.5,0.36,5.2,11.0,0.48,3.1,3.8,0.81,1.7,3.5,5.2,3.4,1.5,0.2,1.9,3.0,18.4
2003,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",29.0,NBA,PG,59.0,26.0,1676.0,7.3,15.7,0.46,1.9,5.0,0.38,5.4,10.7,0.5,2.7,3.2,0.85,1.2,3.5,4.7,3.9,1.5,0.1,2.3,2.7,19.2
2004,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",30.0,NBA,SG,50.0,0.0,1185.0,8.0,18.0,0.44,2.5,6.7,0.37,5.5,11.3,0.49,2.5,3.3,0.75,1.7,3.6,5.3,3.2,1.5,0.2,1.9,3.2,20.9
2005,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",31.0,NBA,SG,25.0,0.0,536.0,7.3,17.1,0.43,2.2,6.4,0.34,5.1,10.7,0.48,3.4,3.9,0.86,1.5,4.2,5.7,4.0,0.9,0.1,1.9,3.9,20.2
2006,15,1395,MEM,Memphis Grizzlies,Bobby Jackson,"March 13, 1973",32.0,NBA,PG,71.0,15.0,1775.0,5.8,15.2,0.38,2.6,6.7,0.39,3.2,8.4,0.38,2.2,3.0,0.73,0.9,3.6,4.5,4.0,1.2,0.0,2.0,3.1,16.4
2007,19,1395,NOK,New Orleans/Oklahoma City Hornets,Bobby Jackson,"March 13, 1973",33.0,NBA,SG,56.0,2.0,1330.0,5.5,14.0,0.39,1.5,4.5,0.33,4.1,9.6,0.42,3.5,4.5,0.77,1.1,3.7,4.8,3.8,1.4,0.2,2.1,2.7,16.0
2008,31,1395,TOT,Total After Trade,Bobby Jackson,"March 13, 1973",34.0,NBA,"PG,SG",72.0,5.0,1389.0,5.3,13.1,0.4,2.1,5.9,0.36,3.2,7.3,0.44,1.7,2.1,0.79,0.9,3.8,4.7,3.6,1.2,0.1,1.5,2.5,14.3
2008,19,1395,NOH,New Orleans Hornets,Bobby Jackson,"March 13, 1973",34.0,NBA,SG,46.0,0.0,891.0,4.7,12.0,0.39,2.1,5.8,0.37,2.5,6.1,0.41,1.6,2.0,0.82,0.9,3.5,4.4,3.1,1.3,0.1,1.3,2.4,13.1
2008,11,1395,HOU,Houston Rockets,Bobby Jackson,"March 13, 1973",34.0,NBA,PG,26.0,5.0,498.0,6.4,15.2,0.42,2.0,5.9,0.34,4.3,9.3,0.47,1.7,2.3,0.75,0.7,4.4,5.1,4.6,0.9,0.1,2.0,2.7,16.5
2009,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",35.0,NBA,PG,71.0,10.0,1484.0,4.7,11.8,0.4,1.5,4.8,0.3,3.2,7.0,0.46,2.1,2.5,0.85,1.0,3.8,4.9,3.5,1.5,0.1,1.6,2.4,12.9
