Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
989,Francisco Garcia,"December 31, 1981",607.0,157.0,20.38,2.59,6.22,0.42,1.08,3.03,0.35,1.55,3.2,0.48,0.5,0.84,1.05,0.8,0.41,1.84,2.25,1.29,0.76,0.68,0.86,2.0,7.1
