PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Reggie Miller,24,3,3,41.7,6.7,11.7,0.5710000000000001,1.0,2.3,0.429,5.7,9.3,0.607,0.614,6.3,7.0,0.905,0.3,3.7,4.0,2.0,1.0,0.0,1.0,2.0,20.7
Detlef Schrempf,27,3,3,41.7,7.7,15.7,0.489,0.0,1.0,0.0,7.7,14.7,0.523,0.489,5.0,5.3,0.938,1.7,5.7,7.3,1.7,0.7,0.3,3.3,4.3,20.3
Chuck Person,25,3,3,41.0,5.7,15.0,0.37799999999999995,0.3,3.3,0.1,5.3,11.7,0.457,0.389,1.7,4.0,0.41700000000000004,2.0,4.7,6.7,4.0,0.3,0.0,1.3,3.7,13.3
Vern Fleming,27,3,3,37.7,5.3,11.3,0.47100000000000003,0.0,0.7,0.0,5.3,10.7,0.5,0.47100000000000003,2.7,3.0,0.889,1.3,3.0,4.3,6.0,0.7,0.3,2.7,2.0,13.3
Rik Smits,23,3,3,32.0,4.7,9.3,0.5,0.0,0.0,,4.7,9.3,0.5,0.5,3.0,3.7,0.818,1.3,4.0,5.3,1.0,0.7,1.3,1.7,4.0,12.3
LaSalle Thompson,28,3,0,18.0,2.3,5.0,0.467,0.0,0.0,,2.3,5.0,0.467,0.467,1.3,1.3,1.0,2.0,3.0,5.0,0.7,0.0,0.3,2.3,4.3,6.0
Rickey Green,35,3,0,10.3,0.3,2.3,0.14300000000000002,0.0,0.0,,0.3,2.3,0.14300000000000002,0.14300000000000002,0.0,0.0,,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.7,0.7
Mike Sanders,29,3,0,8.0,1.7,3.7,0.455,0.3,0.3,1.0,1.3,3.3,0.4,0.5,0.0,0.0,,1.7,0.3,2.0,0.7,0.0,0.0,0.7,1.3,3.7
Calvin Natt,33,2,0,7.0,0.5,1.5,0.33299999999999996,0.0,0.0,,0.5,1.5,0.33299999999999996,0.33299999999999996,0.0,0.0,,0.5,0.5,1.0,0.5,0.0,0.0,1.0,2.5,1.0
Randy Wittman,30,2,0,5.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
George McCloud,22,1,0,4.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0
