PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Alvin Robertson,27,4,4,38.8,8.8,16.8,0.522,0.0,0.3,0.0,8.8,16.5,0.53,0.522,6.0,8.5,0.706,2.5,3.3,5.8,4.8,2.3,0.0,3.8,4.0,23.5
Brad Lohaus,25,4,4,36.8,4.0,10.0,0.4,1.5,4.0,0.375,2.5,6.0,0.41700000000000004,0.475,0.0,0.0,,1.0,5.8,6.8,1.3,2.0,2.3,2.3,4.3,9.5
Paul Pressey,31,4,2,32.3,4.8,11.0,0.43200000000000005,0.0,0.8,0.0,4.8,10.3,0.46299999999999997,0.43200000000000005,5.3,6.5,0.8079999999999999,2.0,3.3,5.3,7.5,1.5,0.3,1.8,3.5,14.8
Ricky Pierce,30,4,0,30.5,7.0,15.0,0.467,1.3,2.5,0.5,5.8,12.5,0.46,0.508,7.0,7.8,0.903,1.5,0.8,2.3,1.5,1.3,0.0,0.8,3.5,22.3
Jack Sikma,34,4,4,29.3,1.5,5.8,0.261,0.5,1.8,0.28600000000000003,1.0,4.0,0.25,0.304,1.5,2.0,0.75,0.0,3.5,3.5,1.8,0.5,1.0,3.0,4.8,5.0
Jay Humphries,27,3,2,26.3,2.7,5.0,0.5329999999999999,0.3,1.0,0.33299999999999996,2.3,4.0,0.583,0.5670000000000001,3.3,4.3,0.769,0.3,1.3,1.7,6.3,1.0,0.0,2.7,2.0,9.0
Greg Anderson,25,4,0,25.3,3.3,4.8,0.684,0.0,0.0,,3.3,4.8,0.684,0.684,1.8,3.5,0.5,1.5,4.5,6.0,0.0,0.3,1.0,1.0,4.8,8.3
Fred Roberts,29,4,4,19.8,3.3,5.0,0.65,0.0,0.3,0.0,3.3,4.8,0.684,0.65,3.3,4.0,0.813,1.3,0.8,2.0,0.8,0.0,0.3,1.3,2.3,9.8
Tony Brown,29,2,0,6.5,0.5,1.5,0.33299999999999996,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5
Jeff Grayer,24,4,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.3,0.0
Frank Kornet,23,2,0,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0
Tito Horford,24,2,0,1.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
