PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Karl Malone,26,5,5,40.6,9.2,21.0,0.43799999999999994,0.0,0.2,0.0,9.2,20.8,0.442,0.43799999999999994,6.8,9.0,0.7559999999999999,3.2,7.0,10.2,2.2,2.2,1.0,2.4,4.4,25.2
John Stockton,27,5,5,38.8,5.8,13.8,0.42,0.2,2.6,0.077,5.6,11.2,0.5,0.428,3.2,4.0,0.8,0.8,2.4,3.2,15.0,1.2,0.0,2.8,4.0,15.0
Thurl Bailey,28,5,5,38.0,8.6,17.6,0.489,0.0,0.0,,8.6,17.6,0.489,0.489,3.8,4.8,0.792,1.6,4.8,6.4,1.4,1.0,1.2,1.0,3.8,21.0
Bob Hansen,29,5,5,29.0,4.2,8.6,0.488,1.4,2.8,0.5,2.8,5.8,0.483,0.57,0.2,0.8,0.25,1.4,1.4,2.8,1.0,0.6,0.0,0.8,2.8,10.0
Mark Eaton,33,5,5,25.6,1.8,3.4,0.529,0.0,0.0,,1.8,3.4,0.529,0.529,0.2,1.0,0.2,1.6,4.4,6.0,0.0,0.6,2.8,0.8,3.4,3.8
Darrell Griffith,31,5,0,19.4,3.8,8.4,0.452,1.0,1.8,0.556,2.8,6.6,0.424,0.512,0.8,1.0,0.8,1.2,3.0,4.2,0.6,1.2,0.2,0.6,0.6,9.4
Blue Edwards,24,5,0,18.8,2.8,5.2,0.5379999999999999,0.2,0.6,0.33299999999999996,2.6,4.6,0.565,0.5579999999999999,1.4,1.6,0.875,1.6,2.0,3.6,1.6,1.4,0.4,2.4,3.2,7.2
Mike Brown,26,5,0,13.4,1.4,3.0,0.467,0.0,0.0,,1.4,3.0,0.467,0.467,0.8,1.0,0.8,1.0,1.0,2.0,0.6,0.2,0.2,1.0,2.2,3.6
Eric Leckner,23,3,0,9.3,2.0,3.3,0.6,0.3,0.3,1.0,1.7,3.0,0.556,0.65,1.7,3.0,0.556,0.7,2.0,2.7,0.7,0.0,0.0,0.3,2.7,6.0
Delaney Rudd,27,5,0,9.0,1.6,4.6,0.348,0.2,1.4,0.14300000000000002,1.4,3.2,0.43799999999999994,0.37,0.2,0.4,0.5,0.2,0.4,0.6,2.6,0.2,0.0,0.6,2.0,3.6
Eric Johnson,23,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raymond Brown,24,3,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
