PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Larry Bird,33,5,5,41.4,8.8,19.8,0.444,1.0,3.8,0.263,7.8,16.0,0.488,0.47,5.8,6.4,0.9059999999999999,1.4,7.8,9.2,8.8,1.0,1.0,3.6,2.0,24.4
Reggie Lewis,24,5,5,40.0,7.4,12.4,0.597,0.0,0.2,0.0,7.4,12.2,0.607,0.597,5.4,7.0,0.7709999999999999,1.8,3.2,5.0,4.4,1.4,0.4,2.4,2.8,20.2
Kevin McHale,32,5,5,38.4,8.4,13.8,0.609,0.2,0.6,0.33299999999999996,8.2,13.2,0.621,0.616,5.0,5.8,0.862,1.6,6.2,7.8,2.6,0.4,2.0,2.8,3.4,22.0
Robert Parish,36,5,5,34.0,6.2,10.8,0.574,0.0,0.0,,6.2,10.8,0.574,0.574,3.4,3.6,0.9440000000000001,4.6,5.4,10.0,2.6,1.0,1.4,2.4,4.2,15.8
Dennis Johnson,35,5,5,32.4,6.0,12.4,0.484,0.4,1.2,0.33299999999999996,5.6,11.2,0.5,0.5,1.4,1.4,1.0,0.4,2.4,2.8,5.6,0.4,0.4,2.0,3.4,13.8
Joe Kleine,28,5,0,15.8,2.6,3.4,0.765,0.0,0.2,0.0,2.6,3.2,0.813,0.765,1.0,1.2,0.833,0.6,2.2,2.8,0.4,0.4,0.6,0.8,2.4,6.2
John Bagley,29,5,0,14.0,1.6,3.0,0.5329999999999999,0.0,0.2,0.0,1.6,2.8,0.5710000000000001,0.5329999999999999,0.6,0.8,0.75,0.6,0.2,0.8,3.4,0.8,0.2,1.8,1.8,3.8
Jim Paxson,32,5,0,12.4,1.6,3.2,0.5,0.0,0.2,0.0,1.6,3.0,0.5329999999999999,0.5,0.6,0.8,0.75,0.0,0.0,0.0,1.4,1.0,0.0,0.6,0.2,3.8
Ed Pinckney,26,4,0,6.3,1.5,1.8,0.857,0.0,0.0,,1.5,1.8,0.857,0.857,1.8,2.3,0.778,0.5,1.0,1.5,0.0,0.0,0.0,0.5,0.8,4.8
Michael Smith,24,4,0,4.0,1.3,2.0,0.625,0.0,0.5,0.0,1.3,1.5,0.833,0.625,1.8,1.8,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,4.3
Charles Smith,22,3,0,3.0,0.3,0.7,0.5,0.0,0.0,,0.3,0.7,0.5,0.5,0.0,0.0,,0.3,0.0,0.3,1.0,0.3,0.0,0.0,0.0,0.7
Kevin Gamble,24,3,0,2.7,1.0,1.7,0.6,0.0,0.0,,1.0,1.7,0.6,0.6,0.0,0.0,,0.3,0.0,0.3,0.7,0.0,0.0,0.3,0.3,2.0
