PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Elton Brand,24,69,68,2670,6.5,13.2,0.493,0.0,0.0,0.0,6.5,13.2,0.493,5.5,7.2,0.773,3.6,6.0,9.6,3.1,0.9,2.1,2.6,3.1,18.6
Corey Maggette,24,73,72,2628,6.2,13.9,0.447,1.0,3.2,0.32899999999999996,5.2,10.7,0.48200000000000004,7.2,8.5,0.848,1.3,4.6,5.9,3.1,0.9,0.2,2.8,3.0,20.7
Quentin Richardson,23,65,64,2338,6.5,16.4,0.39799999999999996,1.8,5.3,0.35200000000000004,4.7,11.2,0.42,2.3,3.1,0.74,2.2,4.1,6.4,2.1,1.0,0.3,2.2,2.0,17.3
Chris Kaman,21,82,61,1843,3.9,8.5,0.46,0.0,0.0,0.0,3.9,8.5,0.462,1.9,2.8,0.6970000000000001,2.5,6.5,9.0,1.7,0.4,1.4,3.0,4.1,9.7
Marko Jarić,25,58,50,1760,3.8,9.8,0.38799999999999996,1.0,3.1,0.34,2.7,6.7,0.41,1.5,2.1,0.733,0.9,2.7,3.6,5.7,1.9,0.4,2.4,2.7,10.1
Bobby Simmons,23,56,8,1376,3.8,9.8,0.39399999999999996,0.1,0.3,0.16699999999999998,3.8,9.4,0.402,3.7,4.4,0.8340000000000001,3.0,3.8,6.9,2.5,1.3,0.4,1.9,4.4,11.4
Chris Wilcox,21,65,17,1340,6.1,11.7,0.521,0.0,0.0,0.0,6.1,11.7,0.522,2.8,4.0,0.7,3.4,4.8,8.2,1.4,0.8,0.5,2.1,4.9,15.0
Eddie House,25,60,10,1188,4.9,13.6,0.359,1.5,4.1,0.375,3.3,9.5,0.35100000000000003,1.1,1.4,0.8,0.8,3.3,4.2,4.5,2.0,0.1,1.9,2.8,12.4
Keyon Dooling,23,58,24,1137,4.3,11.1,0.389,0.3,1.5,0.174,4.1,9.7,0.42200000000000004,2.5,3.0,0.83,0.5,2.0,2.5,4.1,1.4,0.2,2.1,3.4,11.4
Doug Overton,34,55,11,1011,3.4,8.4,0.405,0.1,0.8,0.13,3.3,7.6,0.435,0.7,1.0,0.7240000000000001,0.6,2.5,3.0,4.8,0.9,0.1,2.0,3.0,7.7
Predrag Drobnjak,28,61,14,949,5.7,14.4,0.39299999999999996,0.4,1.4,0.306,5.2,13.0,0.402,2.8,3.3,0.8490000000000001,2.0,5.4,7.4,1.5,0.8,0.9,1.8,3.2,14.5
Matt Barnes,23,38,9,724,3.1,6.9,0.457,0.1,0.6,0.154,3.0,6.2,0.488,2.1,3.0,0.705,2.6,4.9,7.5,2.4,1.3,0.1,2.2,3.8,8.5
Melvin Ely,25,42,2,510,4.7,10.8,0.431,0.0,0.1,0.0,4.7,10.7,0.434,1.8,3.0,0.595,3.4,3.7,7.1,1.6,0.6,1.2,1.4,4.8,11.1
Glen Rice,36,18,0,262,3.0,10.4,0.289,0.7,3.8,0.179,2.3,6.6,0.354,2.3,2.3,1.0,1.2,4.4,5.6,3.3,0.8,0.0,1.8,3.0,9.1
Randy Livingston,28,4,0,48,1.5,7.5,0.2,0.0,2.3,0.0,1.5,5.2,0.28600000000000003,3.0,4.5,0.667,1.5,3.7,5.2,3.0,1.5,0.0,3.0,5.2,6.0
Olden Polynice,39,2,0,12,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,3.0,3.0,6.0,3.0,3.0,0.0,12.0,6.0,0.0
Wang Zhizhi,26,2,0,9,0.0,4.0,0.0,0.0,0.0,,0.0,4.0,0.0,16.0,16.0,1.0,0.0,16.0,16.0,0.0,0.0,4.0,0.0,0.0,16.0
