PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kurt Thomas,31,80,75,2548,5.5,11.7,0.473,0.0,0.0,0.0,5.5,11.7,0.475,1.5,1.8,0.835,2.0,7.3,9.4,2.1,0.8,1.1,1.9,4.2,12.6
Shandon Anderson,30,80,37,1974,4.3,10.3,0.42200000000000004,0.7,2.3,0.281,3.7,8.0,0.46299999999999997,2.2,2.9,0.764,1.0,3.1,4.0,2.2,1.2,0.3,2.2,3.3,11.6
Stephon Marbury,26,47,47,1839,6.6,15.3,0.431,1.0,3.1,0.321,5.6,12.2,0.45799999999999996,4.1,4.9,0.833,0.8,2.1,2.9,8.6,1.3,0.1,3.0,1.9,18.2
Allan Houston,32,50,50,1799,6.8,15.6,0.435,1.7,4.0,0.431,5.1,11.6,0.43700000000000006,3.1,3.4,0.9129999999999999,0.4,2.0,2.4,2.0,0.8,0.0,2.0,2.1,18.5
Keith Van Horn,28,47,47,1574,6.2,14.0,0.445,1.4,3.7,0.373,4.9,10.3,0.47100000000000003,3.7,4.6,0.8190000000000001,2.2,5.6,7.8,1.9,1.2,0.4,2.7,3.5,17.6
Dikembe Mutombo,37,65,56,1494,3.4,7.1,0.478,0.0,0.0,,3.4,7.1,0.478,2.0,2.9,0.6809999999999999,3.5,7.0,10.5,0.6,0.4,3.0,1.3,3.4,8.7
Anfernee Hardaway,32,42,4,1219,4.7,12.0,0.39,0.5,1.3,0.364,4.2,10.7,0.39299999999999996,2.0,2.6,0.775,1.2,4.3,5.6,2.3,1.2,0.4,1.9,2.4,11.9
Othella Harrington,30,56,3,872,4.1,8.3,0.495,0.0,0.0,,4.1,8.3,0.495,2.4,3.2,0.7440000000000001,2.4,4.9,7.3,1.2,0.5,0.6,2.7,5.5,10.7
Charlie Ward,33,35,10,827,5.0,11.3,0.442,2.6,6.0,0.428,2.4,5.3,0.45899999999999996,0.7,0.9,0.762,0.4,3.7,4.2,7.4,2.0,0.3,3.0,3.2,13.3
Tim Thomas,26,24,23,746,6.6,14.6,0.452,1.3,3.1,0.406,5.4,11.5,0.46399999999999997,3.8,4.6,0.813,1.3,4.3,5.5,1.6,1.2,0.2,2.1,3.3,18.2
Howard Eisley,31,33,23,730,3.9,10.0,0.396,1.4,4.2,0.32899999999999996,2.6,5.8,0.444,1.6,1.8,0.889,0.3,2.9,3.3,7.7,1.5,0.1,2.5,4.2,10.8
Frank Williams,23,56,3,714,4.0,10.5,0.385,0.9,3.0,0.3,3.1,7.5,0.419,2.1,2.4,0.8540000000000001,0.4,2.3,2.7,6.1,1.3,0.3,3.2,2.9,11.0
Michael Doleac,26,46,0,685,5.3,11.8,0.444,0.0,0.0,,5.3,11.8,0.444,1.6,1.9,0.861,3.2,6.8,9.9,1.6,0.9,1.6,1.9,4.4,12.1
Nazr Mohammed,26,27,23,673,5.8,10.3,0.563,0.0,0.0,,5.8,10.3,0.563,1.7,3.2,0.525,4.1,7.0,11.1,0.9,1.8,1.3,2.2,4.4,13.2
Mike Sweetney,21,42,1,494,5.0,10.2,0.493,0.0,0.1,0.0,5.0,10.1,0.496,3.1,4.2,0.7240000000000001,5.0,6.5,11.4,1.0,1.3,0.9,2.3,4.2,13.1
Moochie Norris,30,36,0,446,4.3,10.5,0.408,1.0,2.8,0.34299999999999997,3.3,7.7,0.43200000000000005,2.9,3.8,0.7659999999999999,0.6,2.2,2.8,5.9,2.3,0.2,2.7,2.8,12.4
Antonio McDyess,29,18,6,421,5.6,12.1,0.45799999999999996,0.0,0.0,,5.6,12.1,0.45799999999999996,1.9,3.2,0.579,2.7,7.5,10.2,1.7,1.0,0.9,2.3,3.9,13.0
Vin Baker,32,17,0,313,4.6,11.4,0.40399999999999997,0.1,0.2,0.5,4.5,11.2,0.402,3.7,5.2,0.711,4.1,3.9,8.1,1.4,0.8,1.0,2.9,7.1,13.0
DerMarr Johnson,23,21,1,287,4.5,12.2,0.371,1.6,4.5,0.361,2.9,7.7,0.377,3.5,3.9,0.903,0.6,4.3,4.9,1.4,1.0,0.9,2.0,4.0,14.2
Clarence Weatherspoon,33,15,1,216,3.0,6.7,0.45,0.0,0.0,,3.0,6.7,0.45,3.0,3.2,0.9470000000000001,2.3,6.0,8.3,2.2,1.3,0.3,1.5,3.2,9.0
Cezary Trybański,24,3,0,5,0.0,14.4,0.0,0.0,0.0,,0.0,14.4,0.0,7.2,14.4,0.5,0.0,0.0,0.0,0.0,7.2,0.0,0.0,14.4,7.2
Bruno Šundov,23,1,0,4,9.0,9.0,1.0,0.0,0.0,,9.0,9.0,1.0,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,18.0
