Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1985,11,2296,HOU,Houston Rockets,Jim Petersen,"February 22, 1962",22.0,NBA,PF,3.0,0.0,8.0,5.8,5.8,1.0,0.0,0.0,,5.8,5.8,1.0,0.0,0.0,,5.8,5.8,11.6,5.8,0.0,0.0,5.8,11.6,11.6,106.0,105.0
1986,11,2296,HOU,Houston Rockets,Jim Petersen,"February 22, 1962",23.0,NBA,PF,20.0,0.0,378.0,5.6,13.9,0.41,0.0,0.0,,5.6,13.9,0.41,3.0,4.2,0.7,6.0,8.2,14.2,2.7,1.2,1.2,2.1,7.4,14.2,106.0,107.0
1987,11,2296,HOU,Houston Rockets,Jim Petersen,"February 22, 1962",24.0,NBA,PF,10.0,0.0,187.0,7.5,13.6,0.55,0.0,0.0,,7.5,13.6,0.55,3.2,4.8,0.67,3.7,8.5,12.2,1.6,1.3,0.5,2.7,6.9,18.1,111.0,107.0
1988,11,2296,HOU,Houston Rockets,Jim Petersen,"February 22, 1962",25.0,NBA,PF,4.0,0.0,98.0,6.2,11.8,0.52,0.0,0.0,,6.2,11.8,0.52,3.6,6.2,0.58,3.6,7.2,10.8,3.1,0.5,1.0,2.1,5.7,15.9,114.0,113.0
1991,10,2296,GSW,Golden State Warriors,Jim Petersen,"February 22, 1962",28.0,NBA,C,9.0,4.0,117.0,4.9,7.0,0.71,0.0,0.0,,4.9,7.0,0.71,2.0,3.3,0.62,1.6,9.4,11.1,1.2,0.8,1.6,0.8,14.3,11.9,136.0,113.0
