Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,22.0,HOU,NBA,PG,77,2123,15.1,0.56,0.029,0.337,2.9,6.8,4.8,26.3,2.8,0.7,21.4,17.8,,2.6,1.4,4.0,0.091,,0.6,0.5,1.1,1.7
1981,23.0,HOU,NBA,PG,79,1686,13.9,0.523,0.031,0.272,2.0,6.9,4.4,30.4,2.7,0.5,23.5,19.3,,0.5,1.4,1.9,0.055,,-0.5,-0.2,-0.7,0.6
1982,24.0,HOU,NBA,PG,79,2150,16.4,0.507,0.039,0.17,2.4,6.3,4.3,29.8,3.4,0.4,15.2,19.1,,2.7,2.1,4.8,0.107,,0.9,1.2,2.1,2.2
1983,25.0,HOU,NBA,PG,79,2602,15.8,0.49,0.165,0.28,2.5,5.7,4.0,30.1,3.0,0.3,14.3,21.3,,2.3,1.5,3.8,0.071,,0.9,-0.1,0.8,1.8
1984,26.0,HOU,NBA,PG,82,2009,15.9,0.553,0.097,0.391,1.7,4.6,3.1,29.7,2.4,0.3,17.7,20.4,,2.8,1.6,4.3,0.104,,0.8,-0.2,0.6,1.3
1985,27.0,HOU,NBA,PG,42,536,11.4,0.487,0.177,0.273,1.7,6.0,3.9,24.4,2.0,0.4,17.9,21.0,,0.1,0.5,0.6,0.051,,-2.2,-0.5,-2.7,-0.1
1986,28.0,HOU,NBA,PG,74,1190,15.6,0.553,0.146,0.345,0.5,5.6,3.0,25.4,2.3,0.4,14.3,20.2,,2.1,0.9,3.0,0.122,,0.5,-0.3,0.2,0.7
1987,29.0,HOU,NBA,PG,53,1175,12.0,0.502,0.159,0.332,1.3,4.3,2.9,25.4,2.2,0.5,13.5,16.5,,1.1,1.2,2.4,0.097,,-1.4,0.6,-0.7,0.4
1988,30.0,HOU,NBA,SG,80,2150,14.3,0.527,0.132,0.377,1.1,6.1,3.6,25.3,2.7,0.2,14.3,16.9,,2.6,2.5,5.1,0.115,,-0.3,1.1,0.8,1.5
1989,31.0,HOU,NBA,SG,55,627,7.7,0.417,0.218,0.319,2.3,6.8,4.6,26.8,1.9,0.5,22.4,17.7,,-0.8,0.7,-0.1,-0.009,,-3.4,-0.4,-3.8,-0.3
