Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,22.0,DET,NBA,C,75.0,2.0,1305.0,5.4,9.6,0.557,0.0,0.0,0.0,5.4,9.6,0.559,3.6,5.0,0.708,4.6,7.8,12.5,0.5,0.7,4.9,2.3,6.0,14.3,,115.0,102.0
1997,23.0,DET,NBA,C,76.0,38.0,1292.0,7.9,14.8,0.531,0.0,0.0,,7.9,14.8,0.531,3.6,5.1,0.698,4.8,6.5,11.3,0.6,1.3,4.9,2.5,8.0,19.3,,111.0,102.0
1998,24.0,TOT,NBA,C,82.0,67.0,2447.0,6.7,13.0,0.513,0.0,0.0,,6.7,13.0,0.513,4.3,6.1,0.701,4.8,7.1,11.9,1.2,1.1,5.6,2.5,6.4,17.7,,111.0,102.0
1998,24.0,DET,NBA,C,24.0,12.0,586.0,5.3,10.3,0.514,0.0,0.0,,5.3,10.3,0.514,4.0,5.8,0.683,4.3,7.0,11.2,1.4,1.1,5.1,3.2,7.7,14.6,,105.0,101.0
1998,24.0,PHI,NBA,C,58.0,55.0,1861.0,7.1,13.9,0.512,0.0,0.0,,7.1,13.9,0.512,4.4,6.2,0.706,5.0,7.2,12.1,1.2,1.1,5.8,2.3,6.0,18.6,,113.0,103.0
1999,25.0,PHI,NBA,PF,50.0,50.0,1627.0,6.6,13.9,0.47,0.0,0.0,,6.6,13.9,0.47,5.5,7.6,0.725,4.6,8.9,13.5,1.0,1.5,5.0,3.1,6.0,18.6,,106.0,94.0
2001,27.0,PHI,NBA,C,50.0,50.0,1800.0,6.7,13.5,0.499,0.0,0.0,,6.7,13.5,0.499,4.9,6.4,0.76,3.7,8.5,12.2,1.7,0.9,5.5,3.7,4.9,18.3,,103.0,96.0
2002,28.0,ATL,NBA,C,3.0,2.0,82.0,6.4,12.7,0.5,0.0,0.0,,6.4,12.7,0.5,3.8,7.0,0.545,3.2,7.0,10.2,0.6,0.6,5.1,4.5,5.1,16.6,,89.0,104.0
2003,29.0,ATL,NBA,C,81.0,81.0,2518.0,5.8,12.5,0.464,0.0,0.0,,5.8,12.5,0.464,3.2,4.5,0.72,3.2,9.5,12.7,1.5,1.2,5.5,2.9,5.7,14.8,,98.0,101.0
2004,30.0,TOT,NBA,C,85.0,83.0,2664.0,5.4,11.1,0.485,0.0,0.0,,5.4,11.1,0.485,2.8,4.4,0.645,3.9,8.5,12.4,1.4,1.1,6.2,2.4,6.1,13.6,,102.0,101.0
2004,30.0,ATL,NBA,C,53.0,52.0,1648.0,5.5,12.0,0.458,0.0,0.0,,5.5,12.0,0.458,3.1,4.7,0.653,3.4,8.9,12.2,1.6,1.0,5.3,2.8,6.1,14.0,,97.0,102.0
2004,30.0,POR,NBA,C,32.0,31.0,1016.0,5.2,9.6,0.54,0.0,0.0,,5.2,9.6,0.54,2.4,3.8,0.629,4.9,7.8,12.8,1.1,1.3,7.7,1.9,6.1,12.8,,114.0,99.0
