SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2001,7,DAL,8,Courtney Alexander,PG,6-5,205,1977-04-27,US,R,"Virginia, Fresno State"
2001,7,DAL,52,Calvin Booth,C,6-11,230,1976-05-07,US,1,Penn State
2001,7,DAL,44,Shawn Bradley,C,7-6,235,1972-03-22,DE,7,BYU
2001,7,DAL,2,Mark Bryant,PF,6-9,245,1965-04-25,US,12,Seton Hall
2001,7,DAL,21,Greg Buckner,SG,6-4,210,1976-09-16,US,1,Clemson
2001,7,DAL,31,Bill Curley,PF,6-9,220,1972-05-29,US,4,Boston College
2001,7,DAL,24,Hubert Davis,PG,6-5,183,1970-05-17,US,8,UNC
2001,7,DAL,9,Howard Eisley,SG,6-2,177,1972-12-04,US,6,Boston College
2001,7,DAL,54,Obinna Ekezie,PF,6-9,270,1975-08-22,NG,1,Maryland
2001,7,DAL,4,Michael Finley,SF,6-7,215,1973-03-06,US,5,Wisconsin
2001,7,DAL,1,Donnell Harvey,PF,6-8,220,1980-08-26,US,R,Florida
2001,7,DAL,5,Juwan Howard,PF,6-9,240,1973-02-07,US,6,Michigan
2001,7,DAL,32,Christian Laettner,C,6-11,235,1969-08-17,US,8,Duke
2001,7,DAL,3,Vernon Maxwell,PG,6-4,180,1965-09-12,US,12,Florida
2001,7,DAL,14,Eduardo Najera,PF,6-8,240,1976-07-11,MX,R,Oklahoma
2001,7,DAL,13,Steve Nash,PG,6-3,195,1974-02-07,ZA,4,Santa Clara
2001,7,DAL,41,Dirk Nowitzki,PF,7-0,245,1978-06-19,DE,2,
2001,7,DAL,33,Gary Trent,PF,6-8,250,1974-09-22,US,5,Ohio University
2001,7,DAL,35,Loy Vaught,PF,6-9,230,1968-02-27,US,10,Michigan
2001,7,DAL,16,Wang Zhizhi,C,7-0,255,1977-07-08,CN,R,
