SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2001,18,MIN,5,William Avery,PG,6-2,197,1979-08-08,US,1,Duke
2001,18,MIN,4,Chauncey Billups,SG,6-3,202,1976-09-25,US,3,Colorado
2001,18,MIN,7,Terrell Brandon,PG,5-11,180,1970-05-20,US,9,Oregon
2001,18,MIN,11,Todd Day,SG,6-6,188,1970-01-07,US,7,Arkansas
2001,18,MIN,3,LaPhonso Ellis,PF,6-8,240,1970-05-05,US,8,Notre Dame
2001,18,MIN,21,Kevin Garnett,PF,6-11,240,1976-05-19,US,5,
2001,18,MIN,22,Dean Garrett,C,6-10,225,1966-11-27,US,4,Indiana
2001,18,MIN,20,Tom Hammonds,PF,6-9,215,1967-03-27,US,11,Georgia Tech
2001,18,MIN,6,Sam Jacobson,PG,6-4,215,1975-07-22,US,2,Minnesota
2001,18,MIN,13,Felipe Lopez,PG,6-5,199,1974-12-19,DO,2,St. John's
2001,18,MIN,42,Sam Mitchell,SF,6-6,210,1963-09-02,US,11,Mercer University
2001,18,MIN,8,Rasho Nesterovic,C,7-0,248,1976-05-30,SI,2,
2001,18,MIN,44,Anthony Peeler,SG,6-4,208,1969-11-25,US,8,Missouri
2001,18,MIN,35,Reggie Slater,PF,6-7,215,1970-08-27,US,5,Wyoming
2001,18,MIN,10,Wally Szczerbiak,SF,6-7,244,1977-03-05,ES,1,Miami University
