SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2001,29,UTA,21,David Benoit,SF,6-8,220,1968-05-09,US,6,Alabama
2001,29,UTA,22,John Crotty,PG,6-1,185,1969-07-15,US,8,Virginia
2001,29,UTA,20,Quincy Lewis,SF,6-7,215,1977-06-26,US,1,Minnesota
2001,29,UTA,32,Karl Malone,PF,6-9,250,1963-07-24,US,15,Louisiana Tech
2001,29,UTA,15,Danny Manning,PF,6-10,230,1966-05-17,US,12,Kansas
2001,29,UTA,42,Donyell Marshall,SF,6-9,218,1973-05-18,US,6,UConn
2001,29,UTA,39,Greg Ostertag,C,7-2,280,1973-03-06,US,5,Kansas
2001,29,UTA,34,Scott Padgett,PF,6-9,240,1976-04-19,US,1,Kentucky
2001,29,UTA,0,Olden Polynice,C,6-11,220,1964-11-21,HT,13,Virginia
2001,29,UTA,3,Bryon Russell,SF,6-7,225,1970-12-31,US,7,Cal State Long Beach
2001,29,UTA,9,John Starks,SG,6-3,180,1965-08-10,US,11,Oklahoma State
2001,29,UTA,2,DeShawn Stevenson,SG,6-5,210,1981-04-03,US,R,
2001,29,UTA,12,John Stockton,PG,6-1,170,1962-03-26,US,16,Gonzaga
2001,29,UTA,11,Jacque Vaughn,PG,6-1,190,1975-02-11,US,3,Kansas
