PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Jim Jackson,23.0,82.0,3066.0,0.445,0.452,0.28300000000000003,0.451,0.821,0.49700000000000005,0.242,0.042,96.0,94.0,85.0,93.0,112.0,94.0,77.0,36.0,-98.7,-96.8
Jamal Mashburn,21.0,79.0,2896.0,0.406,0.44,0.284,0.43700000000000006,0.6990000000000001,0.48,0.317,0.21600000000000003,87.0,91.0,85.0,90.0,95.0,91.0,100.0,185.0,-134.2,-149.3
Doug Smith,24.0,79.0,1684.0,0.435,0.43799999999999994,0.222,0.43700000000000006,0.835,0.47600000000000003,0.187,0.013000000000000001,93.0,91.0,67.0,90.0,114.0,90.0,59.0,11.0,-66.0,-76.7
Tim Legler,27.0,79.0,1322.0,0.43799999999999994,0.46,0.374,0.48700000000000004,0.84,0.544,0.32,0.263,94.0,95.0,112.0,100.0,114.0,103.0,101.0,225.0,1.6,20.2
Fat Lever,33.0,81.0,1947.0,0.40700000000000003,0.41600000000000004,0.35100000000000003,0.431,0.765,0.462,0.17600000000000002,0.133,88.0,86.0,105.0,89.0,104.0,88.0,56.0,113.0,-60.5,-78.5
Sean Rooks,24.0,47.0,1255.0,0.491,0.49200000000000005,0.0,0.491,0.7140000000000001,0.552,0.534,0.003,105.0,102.0,,101.0,97.0,105.0,169.0,2.0,4.6,23.6
Popeye Jones,23.0,81.0,1773.0,0.479,0.48,0.0,0.479,0.7290000000000001,0.515,0.263,0.003,103.0,99.0,,99.0,99.0,98.0,83.0,2.0,-5.0,-11.3
Lucious Harris,23.0,77.0,1165.0,0.42100000000000004,0.44,0.212,0.43,0.731,0.478,0.309,0.086,90.0,91.0,64.0,89.0,100.0,91.0,98.0,73.0,-42.6,-43.7
Tony Campbell,31.0,41.0,835.0,0.42700000000000005,0.44,0.24,0.435,0.7709999999999999,0.473,0.21600000000000003,0.065,92.0,91.0,72.0,90.0,105.0,90.0,69.0,56.0,-38.7,-45.9
Derek Harper,32.0,28.0,893.0,0.38,0.392,0.35200000000000004,0.434,0.56,0.446,0.146,0.307,82.0,81.0,106.0,89.0,76.0,85.0,46.0,262.0,-34.9,-59.2
Donald Hodge,24.0,50.0,428.0,0.455,0.455,,0.455,0.846,0.5489999999999999,0.515,0.0,98.0,94.0,,94.0,115.0,104.0,163.0,,-6.0,5.2
Greg Dreiling,31.0,54.0,685.0,0.5,0.495,1.0,0.505,0.711,0.547,0.365,0.01,107.0,102.0,300.0,104.0,97.0,104.0,116.0,8.0,4.1,4.6
Randy White,26.0,18.0,320.0,0.402,0.424,0.3,0.429,0.5760000000000001,0.455,0.295,0.179,86.0,88.0,90.0,88.0,78.0,86.0,93.0,152.0,-12.7,-18.6
Lorenzo Williams,24.0,34.0,678.0,0.466,0.466,,0.466,0.429,0.46799999999999997,0.272,0.0,100.0,96.0,,96.0,58.0,89.0,86.0,,-4.0,-13.7
Darren Morningstar,24.0,22.0,363.0,0.469,0.469,,0.469,0.6,0.499,0.37,0.0,101.0,97.0,,97.0,82.0,95.0,117.0,,-2.6,-5.4
Terry Davis,26.0,15.0,286.0,0.40700000000000003,0.40700000000000003,,0.40700000000000003,0.667,0.436,0.203,0.0,87.0,84.0,,84.0,91.0,83.0,64.0,,-9.3,-11.9
Morlon Wiley,27.0,12.0,124.0,0.28600000000000003,0.267,0.33299999999999996,0.33299999999999996,,0.33299999999999996,0.0,0.28600000000000003,61.0,55.0,100.0,69.0,,63.0,,244.0,-6.4,-8.2
Chucky Brown,25.0,1.0,10.0,1.0,1.0,,1.0,1.0,1.042,1.0,0.0,215.0,207.0,,206.0,136.0,197.0,317.0,,1.0,1.5
Team,,,,0.435,0.449,0.308,0.451,0.758,0.49700000000000005,0.285,0.10400000000000001,93.0,93.0,92.0,93.0,103.0,94.0,90.0,89.0,-423.7,-431.6
League Average,,,,0.466,0.483,0.33299999999999996,0.485,0.7340000000000001,0.528,0.316,0.11699999999999999,,,,,,,,,,
