Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23.0,WSB,NBA,C,78.0,,826.0,3.9,9.4,0.417,0.0,0.0,,3.9,9.4,0.417,2.0,3.0,0.662,4.5,7.2,11.8,2.7,0.4,1.4,2.6,5.2,9.8
1981,24.0,SAS,NBA,C,82.0,,1960.0,6.7,13.7,0.49,0.0,0.1,0.0,6.7,13.7,0.492,2.3,3.2,0.714,4.2,7.5,11.7,2.1,0.8,1.8,2.4,3.9,15.7
1982,25.0,SAS,NBA,C,82.0,21.0,2189.0,5.5,10.7,0.519,0.0,0.1,0.25,5.5,10.6,0.52,2.6,3.5,0.746,3.5,6.9,10.3,2.1,0.5,2.1,2.3,3.9,13.7
1983,26.0,CHI,NBA,C,82.0,71.0,2496.0,6.6,13.3,0.497,0.0,0.0,0.0,6.6,13.2,0.498,3.3,4.6,0.72,3.5,6.8,10.3,2.2,0.7,1.6,3.3,3.5,16.5
1984,27.0,CHI,NBA,C,82.0,82.0,2674.0,5.2,11.1,0.467,0.0,0.1,0.333,5.1,11.0,0.469,3.1,3.7,0.84,2.3,5.5,7.7,2.7,0.8,1.6,2.4,3.1,13.5
1985,28.0,CHI,NBA,C,82.0,50.0,2062.0,4.8,9.9,0.486,0.0,0.0,0.0,4.8,9.9,0.487,2.6,3.5,0.745,2.3,5.1,7.4,2.4,0.6,1.1,2.2,3.3,12.2
1986,29.0,CHI,NBA,C,67.0,4.0,1709.0,5.4,10.9,0.491,0.1,0.3,0.25,5.3,10.7,0.497,2.7,3.6,0.743,2.8,6.3,9.1,3.2,0.6,1.1,2.2,2.8,13.5
1987,30.0,CHI,NBA,C,82.0,39.0,2287.0,4.6,9.7,0.475,0.0,0.1,0.0,4.6,9.7,0.479,1.5,2.0,0.736,3.1,5.4,8.5,3.3,0.6,1.4,1.8,3.2,10.8
1988,31.0,CHI,NBA,C,80.0,32.0,2328.0,5.3,11.1,0.481,0.0,0.1,0.111,5.3,10.9,0.486,1.8,2.4,0.752,2.6,5.5,8.1,2.4,0.6,1.5,1.7,2.3,12.4
1989,32.0,CHI,NBA,C,81.0,7.0,1483.0,4.9,10.7,0.461,0.0,0.2,0.25,4.9,10.5,0.465,1.7,2.3,0.74,2.2,5.4,7.6,2.5,0.7,1.1,2.3,3.3,11.6
1990,33.0,ORL,NBA,C,6.0,3.0,79.0,5.0,13.2,0.379,0.0,0.0,,5.0,13.2,0.379,0.0,0.9,0.0,3.2,5.0,8.2,0.9,0.9,0.0,3.6,3.2,10.0
1991,34.0,SEA,NBA,C,28.0,0.0,147.0,4.2,9.3,0.447,0.0,0.0,,4.2,9.3,0.447,3.2,5.4,0.591,2.4,5.6,8.1,1.0,1.2,1.2,0.5,4.4,11.5
