Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,26.0,16,SAC,Sacramento Kings,23.0,NBA,PG,18.0,0.0,139.0,4.1,11.4,0.36,0.0,0.8,0.0,4.1,10.6,0.39,2.1,3.1,0.67,0.5,1.0,1.6,5.7,2.3,0.3,2.8,2.3,10.4
1987,,16,WSB,None,24.0,NBA,PG,63.0,0.0,1303.0,4.4,10.9,0.41,0.8,2.8,0.28,3.6,8.0,0.45,2.9,3.4,0.85,1.0,2.3,3.4,6.7,2.3,0.2,2.2,2.4,12.5
1988,8.0,16,DEN,Denver Nuggets,25.0,NBA,PG,82.0,75.0,2778.0,5.4,12.0,0.45,1.8,4.9,0.37,3.6,7.1,0.5,2.2,2.6,0.83,0.5,2.4,2.9,6.5,2.2,0.2,1.9,1.8,14.7
1989,8.0,16,DEN,Denver Nuggets,26.0,NBA,PG,77.0,77.0,2787.0,6.0,14.0,0.43,2.1,6.0,0.36,3.9,8.0,0.49,4.2,5.1,0.82,0.9,2.7,3.7,6.3,2.1,0.1,2.3,1.9,18.4
1990,8.0,16,DEN,Denver Nuggets,27.0,NBA,PG,79.0,74.0,2690.0,5.3,13.2,0.4,2.1,5.8,0.37,3.2,7.5,0.43,3.6,4.2,0.85,0.7,2.4,3.0,6.6,1.6,0.0,1.9,1.8,16.3
1991,8.0,16,DEN,Denver Nuggets,28.0,NBA,PG,66.0,66.0,2346.0,8.6,21.8,0.39,2.6,8.7,0.3,6.0,13.2,0.46,7.1,8.1,0.88,0.9,3.0,3.9,10.6,2.3,0.1,3.7,2.5,26.9
1992,,16,WSB,None,29.0,NBA,PG,78.0,78.0,2795.0,6.2,15.9,0.39,1.6,5.0,0.32,4.6,10.9,0.42,4.0,4.6,0.87,0.7,3.2,4.0,7.7,1.9,0.1,2.7,2.1,18.1
1993,,16,WSB,None,30.0,NBA,PG,70.0,70.0,2499.0,5.3,12.0,0.44,1.0,3.1,0.32,4.3,8.9,0.48,3.4,4.0,0.86,0.7,2.7,3.5,7.6,1.4,0.1,2.5,2.1,14.9
1994,,16,WSB,None,31.0,NBA,PG,70.0,67.0,2337.0,4.4,10.8,0.41,0.8,2.9,0.29,3.5,7.8,0.45,3.5,4.2,0.83,0.6,2.2,2.8,7.4,1.5,0.1,2.6,2.2,13.1
1995,,16,CHH,None,32.0,NBA,PG,29.0,0.0,443.0,5.4,12.0,0.45,2.4,6.6,0.36,3.1,5.4,0.57,2.0,2.4,0.83,0.5,1.9,2.4,7.7,1.9,0.1,2.1,3.3,15.3
1996,,16,CHH,None,33.0,NBA,PG,21.0,3.0,329.0,4.0,9.1,0.45,1.5,4.5,0.34,2.5,4.6,0.55,2.8,3.8,0.74,0.5,1.9,2.4,7.3,2.3,0.4,2.7,2.7,12.5
