SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,12,IND,Brandon Rush,24.0,82,64.0,2491,297,702,0.42,124,302,0.41,173,400,0.43,0.51,56,89,0.63,41,305,346,112,56,65,93,159,774
2010,12,IND,Troy Murphy,29.0,72,69.0,2344,384,813,0.47,128,333,0.38,256,480,0.53,0.55,154,193,0.8,129,608,737,150,72,34,100,175,1050
2010,12,IND,Earl Watson,30.0,79,52.0,2322,223,524,0.43,53,184,0.29,170,340,0.5,0.48,120,169,0.71,54,186,240,399,104,16,175,181,619
2010,12,IND,Danny Granger,26.0,62,62.0,2278,488,1139,0.43,158,438,0.36,330,701,0.47,0.5,363,428,0.85,67,275,342,171,94,51,157,183,1497
2010,12,IND,Roy Hibbert,23.0,81,69.0,2035,387,782,0.5,3,6,0.5,384,776,0.5,0.5,169,224,0.75,177,287,464,158,30,131,145,285,946
2010,12,IND,Dahntay Jones,29.0,76,26.0,1892,287,623,0.46,4,32,0.12,283,591,0.48,0.46,198,257,0.77,48,181,229,150,40,39,129,237,776
2010,12,IND,Mike Dunleavy,29.0,67,15.0,1486,229,558,0.41,75,236,0.32,154,322,0.48,0.48,133,158,0.84,25,211,236,103,38,15,72,105,666
2010,12,IND,T.J. Ford,26.0,47,32.0,1189,186,418,0.44,8,50,0.16,178,368,0.48,0.46,104,135,0.77,41,108,149,180,44,11,90,102,484
2010,12,IND,A.J. Price,23.0,56,2.0,865,145,354,0.41,60,174,0.34,85,180,0.47,0.49,60,75,0.8,12,76,88,106,35,3,59,53,410
2010,12,IND,Luther Head,27.0,47,10.0,813,136,311,0.44,37,105,0.35,99,206,0.48,0.5,48,58,0.83,6,74,80,72,18,9,54,53,357
2010,12,IND,Solomon Jones,25.0,52,2.0,675,78,176,0.44,0,3,0.0,78,173,0.45,0.44,51,71,0.72,51,93,144,32,14,37,40,125,207
2010,12,IND,Josh McRoberts,22.0,42,3.0,524,76,146,0.52,8,23,0.35,68,123,0.55,0.55,19,38,0.5,40,87,127,44,17,16,19,74,179
2010,12,IND,Tyler Hansbrough,24.0,29,1.0,511,81,225,0.36,0,4,0.0,81,221,0.37,0.36,84,113,0.74,60,78,138,28,17,8,21,70,246
2010,12,IND,Jeff Foster,33.0,16,3.0,255,22,46,0.48,0,1,0.0,22,45,0.49,0.48,5,9,0.56,34,47,81,21,3,4,14,45,49
2010,12,IND,Travis Diener,27.0,4,0.0,25,1,6,0.17,1,5,0.2,0,1,0.0,0.25,0,2,0.0,0,2,2,4,3,0,0,1,3
2010,12,IND,Team Totals,,82,,19705,3020,6823,0.44,659,1896,0.35,2361,4927,0.48,0.49,1564,2019,0.78,785,2618,3403,1730,585,439,1232,1848,8263
