SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,19,NOH,David West,29.0,81,81.0,2949,619,1226,0.5,7,27,0.26,612,1199,0.51,0.51,296,342,0.86,164,441,605,239,76,60,173,233,1541
2010,19,NOH,Emeka Okafor,27.0,82,82.0,2370,348,656,0.53,0,0,,348,656,0.53,0.53,154,274,0.56,251,491,742,55,54,127,111,218,850
2010,19,NOH,Darren Collison,22.0,76,37.0,2109,376,789,0.48,46,115,0.4,330,674,0.49,0.51,148,174,0.85,41,151,192,432,78,4,202,92,946
2010,19,NOH,Peja Stojakovic,32.0,62,55.0,1947,278,688,0.4,132,352,0.38,146,336,0.44,0.5,96,107,0.9,39,188,227,92,48,5,56,83,784
2010,19,NOH,Marcus Thornton,22.0,73,17.0,1872,398,883,0.45,117,313,0.37,281,570,0.49,0.52,144,177,0.81,72,139,211,114,58,11,76,127,1057
2010,19,NOH,James Posey,33.0,77,2.0,1731,126,345,0.36,81,242,0.34,45,103,0.44,0.48,66,80,0.82,32,297,329,117,42,19,51,204,399
2010,19,NOH,Chris Paul,24.0,45,45.0,1712,314,637,0.49,52,127,0.41,262,510,0.51,0.53,161,190,0.85,20,171,191,480,96,8,112,118,841
2010,19,NOH,Darius Songaila,31.0,75,1.0,1410,241,488,0.49,1,6,0.17,240,482,0.5,0.5,60,74,0.81,59,173,232,70,62,14,81,206,543
2010,19,NOH,Morris Peterson,32.0,46,39.0,973,116,301,0.38,62,171,0.36,54,130,0.42,0.49,33,54,0.61,17,109,126,41,25,5,27,81,327
2010,19,NOH,Devin Brown,31.0,39,37.0,967,128,325,0.39,54,147,0.37,74,178,0.42,0.48,69,86,0.8,27,82,109,58,30,5,57,62,379
2010,19,NOH,Julian Wright,22.0,68,14.0,871,116,232,0.5,2,6,0.33,114,226,0.5,0.5,25,41,0.61,58,86,144,41,29,18,44,45,259
2010,19,NOH,Bobby Brown,25.0,22,0.0,328,60,152,0.4,17,66,0.26,43,86,0.5,0.45,8,8,1.0,1,17,18,46,9,1,24,28,145
2010,19,NOH,Aaron Gray,25.0,24,0.0,261,34,61,0.56,0,0,,34,61,0.56,0.56,18,21,0.86,40,50,90,20,9,11,17,44,86
2010,19,NOH,Hilton Armstrong,25.0,18,0.0,239,19,50,0.38,0,0,,19,50,0.38,0.38,13,28,0.46,17,44,61,16,8,8,13,44,51
2010,19,NOH,Sean Marks,34.0,14,0.0,75,4,8,0.5,0,0,,4,8,0.5,0.5,2,5,0.4,14,9,23,2,0,3,2,17,10
2010,19,NOH,Jason Hart,31.0,4,0.0,17,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,0,2,2,5,1,1,3,4,2
2010,19,NOH,Team Totals,,82,,19830,3178,6842,0.46,571,1572,0.36,2607,5270,0.5,0.51,1293,1661,0.78,852,2450,3302,1828,625,300,1103,1606,8220
