Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,15,5,VAN,Vancouver Grizzlies,3,Shareef Abdur-Rahim,PF,6-9,225,"December 11, 1976",US,R,California
1997,15,95,VAN,Vancouver Grizzlies,2,Greg Anthony,PG,6-0,176,"November 15, 1967",US,5,"University of Portland, UNLV"
1997,15,526,VAN,Vancouver Grizzlies,33,Pete Chilcutt,PF,6-10,230,"September 14, 1968",US,5,UNC
1997,15,827,VAN,Vancouver Grizzlies,30,Blue Edwards,SF,6-4,200,"October 31, 1965",US,7,East Carolina University
1997,15,1715,VAN,Vancouver Grizzlies,55,Eric Leckner,C,6-11,265,"May 27, 1966",US,7,Wyoming
1997,15,1792,VAN,Vancouver Grizzlies,34,George Lynch,SF,6-8,218,"September 3, 1970",US,3,UNC
1997,15,1830,VAN,Vancouver Grizzlies,15,Rich Manning,PF,6-11,253,"June 23, 1970",US,1,"Syracuse, Washington"
1997,15,1884,VAN,Vancouver Grizzlies,11,Lee Mayberry,PG,6-1,172,"June 12, 1970",US,4,Arkansas
1997,15,2021,VAN,Vancouver Grizzlies,52,Eric Mobley,C,6-11,235,"February 1, 1970",US,2,Pitt
1997,15,2066,VAN,Vancouver Grizzlies,21,Lawrence Moten,SG,6-5,185,"March 25, 1972",US,1,Syracuse
1997,15,2158,VAN,Vancouver Grizzlies,10,Moochie Norris,PG,6-1,175,"July 27, 1973",US,R,"Auburn, University of West Florida"
1997,15,2277,VAN,Vancouver Grizzlies,7,Anthony Peeler,SG,6-4,208,"November 25, 1969",US,4,Missouri
1997,15,2420,VAN,Vancouver Grizzlies,50,Bryant Reeves,C,7-0,275,"June 8, 1973",US,1,Oklahoma State
1997,15,2471,VAN,Vancouver Grizzlies,5,Chris Robinson,SG,6-5,200,"April 2, 1974",US,R,Western Kentucky
1997,15,2503,VAN,Vancouver Grizzlies,44,Roy Rogers,PF,6-10,235,"August 19, 1973",US,R,Alabama
1997,15,3130,VAN,Vancouver Grizzlies,15,Aaron Williams,PF,6-9,220,"October 2, 1971",US,2,Xavier
