Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,31,1534,TOT,Total After Trade,Damon Jones,"August 25, 1976",22.0,NBA,PG,24.0,344.0,13.7,0.49,0.52,0.14,1.9,12.8,7.2,20.1,2.0,0.0,11.8,18.5,0.4,0.3,0.7,0.1,0.4,0.1,0.5,0.2
1999,3,1534,NJN,New Jersey Nets,Damon Jones,"August 25, 1976",22.0,NBA,PG,11.0,131.0,14.4,0.49,0.66,0.3,1.6,9.8,5.5,16.7,2.8,0.0,9.1,18.4,0.2,0.1,0.3,0.11,1.1,1.0,2.1,0.1
1999,2,1534,BOS,Boston Celtics,Damon Jones,"August 25, 1976",22.0,NBA,PG,13.0,213.0,13.3,0.5,0.44,0.05,2.1,14.7,8.2,22.3,1.5,0.0,13.5,18.6,0.2,0.2,0.4,0.09,0.0,-0.5,-0.4,0.1
2001,15,1534,VAN,Vancouver Grizzlies,Damon Jones,"August 25, 1976",24.0,NBA,PG,71.0,1415.0,13.0,0.52,0.56,0.12,1.3,8.7,5.0,26.2,1.3,0.0,14.8,16.6,1.4,0.4,1.8,0.06,0.7,-1.1,-0.3,0.6
2002,9,1534,DET,Detroit Pistons,Damon Jones,"August 25, 1976",25.0,NBA,PG,67.0,1083.0,11.2,0.55,0.66,0.21,1.4,9.7,5.6,20.9,1.1,0.1,16.4,16.1,1.1,0.8,1.9,0.08,-0.7,-1.0,-1.7,0.1
2003,26,1534,SAC,Sacramento Kings,Damon Jones,"August 25, 1976",26.0,NBA,PG,49.0,709.0,11.5,0.5,0.58,0.13,1.8,8.5,5.3,16.0,1.3,0.4,9.4,15.2,0.8,0.7,1.5,0.1,-0.2,0.1,-0.1,0.3
2004,17,1534,MIL,Milwaukee Bucks,Damon Jones,"August 25, 1976",27.0,NBA,PG,82.0,2016.0,14.2,0.52,0.52,0.14,0.8,8.7,4.8,36.7,0.8,0.1,15.6,14.8,3.6,0.3,3.9,0.09,2.0,-1.9,0.0,1.0
2005,16,1534,MIA,Miami Heat,Damon Jones,"August 25, 1976",28.0,NBA,PG,82.0,2576.0,15.5,0.62,0.72,0.12,0.7,9.5,5.2,21.0,0.9,0.1,11.4,15.6,6.5,2.3,8.7,0.16,3.3,-0.3,3.0,3.2
2006,6,1534,CLE,Cleveland Cavaliers,Damon Jones,"August 25, 1976",29.0,NBA,PG,82.0,2089.0,9.3,0.54,0.76,0.1,0.8,6.8,3.8,12.6,0.9,0.0,9.7,12.6,2.2,1.1,3.4,0.08,-0.6,-0.5,-1.1,0.5
2007,6,1534,CLE,Cleveland Cavaliers,Damon Jones,"August 25, 1976",30.0,NBA,PG,60.0,1173.0,10.2,0.52,0.65,0.12,0.9,5.8,3.3,12.7,0.7,0.1,8.8,15.9,1.2,1.1,2.4,0.1,-0.1,-0.4,-0.5,0.5
2008,6,1534,CLE,Cleveland Cavaliers,Damon Jones,"August 25, 1976",31.0,NBA,SG,67.0,1336.0,11.3,0.58,0.76,0.08,0.4,5.9,3.1,15.1,0.8,0.1,8.8,14.0,2.4,0.7,3.0,0.11,0.6,-1.1,-0.4,0.5
2009,17,1534,MIL,Milwaukee Bucks,Damon Jones,"August 25, 1976",32.0,NBA,PG,18.0,108.0,6.2,0.48,0.82,0.0,0.0,6.9,3.3,9.8,1.4,0.0,15.0,16.6,-0.1,0.1,0.0,-0.01,-2.4,-1.6,-4.0,-0.1
