Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,22.0,MIA,NBA,PF,82.0,73.0,2435.0,336.0,692.0,0.486,0.0,5.0,0.0,336.0,687.0,0.489,0.486,304.0,406.0,0.749,240.0,306.0,546.0,149.0,122.0,48.0,201.0,337.0,976.0
1990,23.0,MIA,NBA,PF,81.0,31.0,1856.0,257.0,532.0,0.483,0.0,3.0,0.0,257.0,529.0,0.486,0.483,172.0,241.0,0.714,156.0,246.0,402.0,96.0,91.0,38.0,139.0,300.0,686.0
1991,24.0,MIA,NBA,PF,80.0,66.0,2514.0,276.0,561.0,0.492,1.0,6.0,0.167,275.0,555.0,0.495,0.493,181.0,230.0,0.787,225.0,343.0,568.0,176.0,119.0,43.0,156.0,295.0,734.0
1992,25.0,MIA,NBA,PF,82.0,82.0,3063.0,440.0,890.0,0.494,6.0,22.0,0.273,434.0,868.0,0.5,0.498,326.0,404.0,0.807,259.0,432.0,691.0,225.0,139.0,40.0,185.0,248.0,1212.0
1993,26.0,MIA,NBA,PF,76.0,62.0,2728.0,397.0,847.0,0.469,6.0,26.0,0.231,391.0,821.0,0.476,0.472,261.0,341.0,0.765,197.0,371.0,568.0,182.0,104.0,31.0,133.0,264.0,1061.0
1994,27.0,MIA,NBA,PF,69.0,59.0,2201.0,300.0,672.0,0.446,1.0,6.0,0.167,299.0,666.0,0.449,0.447,187.0,238.0,0.786,190.0,305.0,495.0,170.0,89.0,26.0,125.0,244.0,788.0
1995,28.0,TOT,NBA,PF,81.0,79.0,2641.0,342.0,716.0,0.478,11.0,31.0,0.355,331.0,685.0,0.483,0.485,244.0,325.0,0.751,191.0,415.0,606.0,131.0,109.0,34.0,155.0,243.0,939.0
1995,28.0,MIA,NBA,PF,2.0,2.0,62.0,5.0,12.0,0.417,0.0,0.0,,5.0,12.0,0.417,0.417,6.0,10.0,0.6,1.0,10.0,11.0,4.0,2.0,0.0,4.0,11.0,16.0
1995,28.0,ATL,NBA,PF,79.0,77.0,2579.0,337.0,704.0,0.479,11.0,31.0,0.355,326.0,673.0,0.484,0.487,238.0,315.0,0.756,190.0,405.0,595.0,127.0,107.0,34.0,151.0,232.0,923.0
1996,29.0,ATL,NBA,PF,82.0,82.0,3008.0,395.0,838.0,0.471,31.0,86.0,0.36,364.0,752.0,0.484,0.49,257.0,337.0,0.763,248.0,540.0,788.0,183.0,108.0,34.0,157.0,233.0,1078.0
1997,30.0,DET,NBA,PF,65.0,24.0,1166.0,123.0,275.0,0.447,17.0,47.0,0.362,106.0,228.0,0.465,0.478,63.0,84.0,0.75,88.0,134.0,222.0,39.0,43.0,6.0,48.0,106.0,326.0
1998,31.0,DET,NBA,PF,40.0,17.0,739.0,50.0,117.0,0.427,0.0,4.0,0.0,50.0,113.0,0.442,0.427,41.0,57.0,0.719,57.0,93.0,150.0,25.0,29.0,12.0,22.0,91.0,141.0
1999,32.0,ATL,NBA,PF,50.0,13.0,1380.0,151.0,359.0,0.421,3.0,18.0,0.167,148.0,341.0,0.434,0.425,184.0,235.0,0.783,100.0,196.0,296.0,53.0,57.0,16.0,74.0,143.0,489.0
2001,34.0,VAN,NBA,PF,66.0,27.0,1507.0,140.0,319.0,0.439,4.0,15.0,0.267,136.0,304.0,0.447,0.445,112.0,157.0,0.713,76.0,198.0,274.0,83.0,72.0,15.0,62.0,160.0,396.0
2002,35.0,MEM,NBA,PF,66.0,56.0,1868.0,164.0,385.0,0.426,3.0,17.0,0.176,161.0,368.0,0.438,0.43,86.0,123.0,0.699,31.0,200.0,231.0,136.0,63.0,12.0,103.0,123.0,417.0
2003,36.0,BOS,NBA,PF,41.0,1.0,488.0,27.0,70.0,0.386,0.0,3.0,0.0,27.0,67.0,0.403,0.386,18.0,23.0,0.783,24.0,59.0,83.0,25.0,9.0,1.0,19.0,62.0,72.0
