PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jamal Mashburn,30,82,81,3321,7.3,17.2,0.42200000000000004,1.3,3.3,0.389,6.0,13.9,0.43,3.4,4.0,0.848,0.7,4.7,5.4,5.0,0.9,0.2,2.5,2.1,19.2
David Wesley,32,73,73,2710,6.0,13.8,0.433,1.8,4.2,0.424,4.2,9.6,0.43700000000000006,2.5,3.1,0.7809999999999999,0.5,1.8,2.3,3.3,1.4,0.1,1.8,2.3,16.2
P.J. Brown,33,78,78,2609,4.4,8.3,0.531,0.0,0.0,0.0,4.4,8.3,0.5329999999999999,2.7,3.2,0.836,3.4,6.3,9.7,2.0,0.9,1.1,1.4,2.8,11.5
Jamaal Magloire,24,82,82,2443,4.5,9.4,0.48,0.0,0.0,0.0,4.5,9.3,0.483,3.4,4.7,0.7170000000000001,3.8,6.8,10.7,1.3,0.7,1.6,2.3,4.1,12.4
Baron Davis,23,50,47,1889,6.3,15.2,0.41600000000000004,1.9,5.4,0.35,4.4,9.8,0.452,1.8,2.5,0.71,1.1,2.5,3.5,6.1,1.7,0.4,2.7,2.8,16.3
George Lynch,32,81,32,1497,3.5,8.6,0.409,0.7,1.9,0.354,2.9,6.7,0.425,1.0,1.8,0.5539999999999999,3.3,5.1,8.5,2.5,1.6,0.5,1.3,3.3,8.7
Courtney Alexander,25,66,7,1360,5.1,13.4,0.382,0.5,1.5,0.33299999999999996,4.6,11.9,0.38799999999999996,3.1,3.9,0.8079999999999999,1.0,2.1,3.1,2.1,0.8,0.2,1.8,3.3,13.8
Stacey Augmon,34,70,3,862,3.3,8.0,0.41100000000000003,0.0,0.3,0.0,3.3,7.7,0.42700000000000005,2.3,3.0,0.75,1.1,3.9,5.0,2.9,1.1,0.4,1.7,3.3,8.9
Robert Traylor,25,69,0,851,4.4,10.0,0.44299999999999995,0.0,0.1,0.33299999999999996,4.4,9.9,0.444,2.4,3.7,0.648,4.6,6.5,11.1,2.1,1.9,1.6,2.2,6.5,11.3
Elden Campbell,34,41,1,685,5.3,13.0,0.409,0.0,0.1,0.0,5.3,12.9,0.41100000000000003,4.9,6.0,0.809,1.8,5.7,7.5,2.2,1.3,1.6,2.2,5.4,15.5
Courtney Alexander,24,51,1,644,5.0,9.6,0.52,0.0,0.0,,5.0,9.6,0.52,1.5,2.3,0.659,3.3,6.7,10.0,1.2,1.1,2.5,2.6,4.9,11.5
Kenny Anderson,32,23,1,446,4.9,12.1,0.40700000000000003,0.1,0.2,0.5,4.8,11.9,0.405,1.3,1.8,0.727,1.1,2.5,3.6,6.2,1.5,0.3,3.4,3.5,11.2
Robert Pack,33,28,4,440,4.3,10.6,0.40299999999999997,0.0,0.4,0.0,4.3,10.1,0.419,3.4,4.5,0.745,0.9,3.3,4.2,6.6,2.0,0.0,3.3,2.9,11.9
Bryce Drew,28,13,0,79,3.6,12.3,0.29600000000000004,1.4,3.2,0.429,2.3,9.1,0.25,0.0,0.0,,1.8,4.1,5.9,5.0,0.9,0.0,1.4,0.9,8.7
Kirk Haston,23,12,0,57,1.3,10.7,0.11800000000000001,0.0,1.9,0.0,1.3,8.8,0.14300000000000002,1.3,2.5,0.5,0.0,4.4,4.4,1.9,0.0,3.2,4.4,6.3,3.8
Randy Livingston,27,2,0,12,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,6.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0
