Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1986,9,797,DET,Detroit Pistons,22.0,NBA,SG,82,1957,12.9,0.55,0.03,0.4,3.2,3.3,3.2,24.8,1.6,0.3,18.4,17.2,2.2,1.0,3.2,0.08,-0.3,-0.8,-1.1,0.4
1987,9,797,DET,Detroit Pistons,23.0,NBA,SG,79,2439,11.9,0.54,0.03,0.33,2.3,5.0,3.7,19.4,1.6,0.1,16.6,17.1,2.0,2.2,4.2,0.08,-1.1,0.0,-1.1,0.6
1988,9,797,DET,Detroit Pistons,24.0,NBA,SG,82,2732,13.7,0.53,0.02,0.32,2.6,5.5,4.1,20.0,1.6,0.3,13.6,19.3,3.2,2.7,5.9,0.1,0.3,0.3,0.6,1.8
1989,9,797,DET,Detroit Pistons,25.0,NBA,SG,69,2408,16.8,0.57,0.03,0.34,2.8,5.2,4.0,24.3,1.3,0.1,14.6,21.6,4.8,2.2,7.0,0.14,2.2,-0.2,1.9,2.4
1990,9,797,DET,Detroit Pistons,26.0,NBA,SG,75,2578,17.2,0.56,0.05,0.31,2.7,6.7,4.7,22.2,1.2,0.0,10.8,22.5,5.8,3.0,8.7,0.16,1.9,0.3,2.2,2.7
1991,9,797,DET,Detroit Pistons,27.0,NBA,SG,80,3046,18.0,0.55,0.04,0.32,2.3,4.7,3.5,24.2,1.5,0.1,11.4,24.0,6.8,3.1,9.9,0.16,2.6,0.1,2.7,3.6
1992,9,797,DET,Detroit Pistons,28.0,NBA,SG,82,3192,15.4,0.54,0.09,0.36,2.9,3.7,3.3,18.9,1.2,0.2,11.3,23.6,5.7,2.5,8.2,0.12,1.3,-0.5,0.7,2.2
1993,9,797,DET,Detroit Pistons,29.0,NBA,SG,77,3094,17.6,0.56,0.21,0.27,2.2,3.2,2.6,16.4,1.3,0.1,7.8,24.5,7.8,1.3,9.1,0.14,2.9,-0.7,2.1,3.2
1994,9,797,DET,Detroit Pistons,30.0,NBA,SG,69,2591,16.2,0.56,0.29,0.3,1.5,5.0,3.2,16.6,1.2,0.1,11.2,24.0,4.6,-0.1,4.4,0.08,2.3,-2.0,0.3,1.5
1995,9,797,DET,Detroit Pistons,31.0,NBA,SG,67,2544,13.9,0.54,0.35,0.36,2.2,5.1,3.6,23.7,1.5,0.2,16.3,23.6,1.8,-0.1,1.7,0.03,0.5,-2.9,-2.4,-0.3
1996,9,797,DET,Detroit Pistons,32.0,NBA,PG,67,2193,13.7,0.58,0.5,0.33,1.6,5.8,3.8,20.4,1.1,0.1,12.4,17.0,4.3,1.7,6.0,0.13,1.7,-0.5,1.1,1.7
1997,9,797,DET,Detroit Pistons,33.0,NBA,SG,79,2923,15.6,0.59,0.44,0.29,1.7,6.4,4.1,18.7,1.1,0.0,11.5,18.9,6.8,2.0,8.8,0.14,2.6,-1.0,1.6,2.7
1998,9,797,DET,Detroit Pistons,34.0,NBA,SG,72,2326,14.3,0.55,0.54,0.2,0.7,4.6,2.7,18.9,1.0,0.1,8.9,18.9,4.8,1.2,5.9,0.12,2.3,-1.3,1.0,1.7
1999,9,797,DET,Detroit Pistons,35.0,NBA,SG,38,1116,15.1,0.57,0.63,0.17,1.3,6.2,3.7,21.5,1.1,0.1,12.3,18.3,2.6,0.6,3.2,0.14,3.2,-1.5,1.7,1.1
